,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year
1193,Direction of Country,Economist/YouGov,"Right Direction 27, Wrong Track 62",Wrong Track +35,2017-11-08,2017.0
1194,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 63",Wrong Track +39,2017-11-08,2017.0
1195,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 61",Wrong Track +28,2017-11-13,2017.0
1196,Direction of Country,Economist/YouGov,"Right Direction 30, Wrong Track 58",Wrong Track +28,2017-11-15,2017.0
1197,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 62",Wrong Track +36,2017-11-15,2017.0
1198,Direction of Country,Marist,"Right Direction 27, Wrong Track 67",Wrong Track +40,2017-11-15,2017.0
1199,Direction of Country,Harvard-Harris,"Right Direction 30, Wrong Track 58",Wrong Track +28,2017-11-17,2017.0
1200,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 61",Wrong Track +28,2017-11-20,2017.0
1201,Direction of Country,NPR/PBS/Marist,"Right Direction 34, Wrong Track 58",Wrong Track +24,2017-11-21,2017.0
1202,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 63",Wrong Track +39,2017-11-22,2017.0
1203,Direction of Country,Economist/YouGov,"Right Direction 32, Wrong Track 57",Wrong Track +25,2017-11-22,2017.0
1204,Direction of Country,Rasmussen Reports,"Right Direction 35, Wrong Track 58",Wrong Track +23,2017-11-27,2017.0
1205,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 58",Wrong Track +30,2017-11-29,2017.0
1206,Direction of Country,Economist/YouGov,"Right Direction 31, Wrong Track 56",Wrong Track +25,2017-11-29,2017.0
1207,Direction of Country,Rasmussen Reports,"Right Direction 35, Wrong Track 58",Wrong Track +23,2017-12-04,2017.0
1208,Direction of Country,IBD/TIPP,"Right Direction 41, Wrong Track 58",Wrong Track +17,2017-12-06,2017.0
1209,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 58",Wrong Track +30,2017-12-06,2017.0
1210,Direction of Country,Economist/YouGov,"Right Direction 33, Wrong Track 57",Wrong Track +24,2017-12-06,2017.0
1211,Direction of Country,Rasmussen Reports,"Right Direction 34, Wrong Track 61",Wrong Track +27,2017-12-11,2017.0
1212,Direction of Country,Marist,"Right Direction 31, Wrong Track 64",Wrong Track +33,2017-12-12,2017.0
1213,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 62",Wrong Track +37,2017-12-13,2017.0
1214,Direction of Country,Harvard-Harris,"Right Direction 32, Wrong Track 56",Wrong Track +24,2017-12-13,2017.0
1215,Direction of Country,USA Today/Suffolk,"Right Direction 31, Wrong Track 58",Wrong Track +27,2017-12-13,2017.0
1216,Direction of Country,Monmouth,"Right Direction 25, Wrong Track 66",Wrong Track +41,2017-12-13,2017.0
1217,Direction of Country,Economist/YouGov,"Right Direction 35, Wrong Track 55",Wrong Track +20,2017-12-13,2017.0
1218,Direction of Country,Rasmussen Reports,"Right Direction 35, Wrong Track 59",Wrong Track +24,2017-12-18,2017.0
1219,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 29, Wrong Track 63",Wrong Track +34,2017-12-19,2017.0
1220,Direction of Country,Economist/YouGov,"Right Direction 36, Wrong Track 55",Wrong Track +19,2017-12-20,2017.0
1221,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 61",Wrong Track +34,2017-12-20,2017.0
1222,Direction of Country,Rasmussen Reports,"Right Direction 38, Wrong Track 56",Wrong Track +18,2017-12-25,2017.0
1223,Direction of Country,Economist/YouGov,"Right Direction 37, Wrong Track 52",Wrong Track +15,2017-12-27,2017.0
1224,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 55",Wrong Track +15,2018-01-01,2018.0
1225,Direction of Country,Economist/YouGov,"Right Direction 37, Wrong Track 53",Wrong Track +16,2018-01-03,2018.0
1226,Direction of Country,Reuters/Ipsos,"Right Direction 33, Wrong Track 54",Wrong Track +21,2018-01-03,2018.0
1227,Direction of Country,Rasmussen Reports,"Right Direction 38, Wrong Track 56",Wrong Track +18,2018-01-08,2018.0
1228,Direction of Country,Reuters/Ipsos,"Right Direction 34, Wrong Track 53",Wrong Track +19,2018-01-10,2018.0
1229,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 52",Wrong Track +14,2018-01-10,2018.0
1230,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 54",Wrong Track +14,2018-01-15,2018.0
1231,Direction of Country,Economist/YouGov,"Right Direction 39, Wrong Track 53",Wrong Track +14,2018-01-17,2018.0
1232,Direction of Country,Reuters/Ipsos,"Right Direction 30, Wrong Track 57",Wrong Track +27,2018-01-17,2018.0
1233,Direction of Country,NPR/PBS/Marist,"Right Direction 37, Wrong Track 55",Wrong Track +18,2018-01-18,2018.0
1234,Direction of Country,CBS News,"Right Direction 34, Wrong Track 60",Wrong Track +26,2018-01-18,2018.0
1235,Direction of Country,Harvard-Harris,"Right Direction 35, Wrong Track 55",Wrong Track +20,2018-01-19,2018.0
1236,Direction of Country,Rasmussen Reports,"Right Direction 39, Wrong Track 55",Wrong Track +16,2018-01-22,2018.0
1237,Direction of Country,Economist/YouGov,"Right Direction 37, Wrong Track 55",Wrong Track +18,2018-01-24,2018.0
1238,Direction of Country,Reuters/Ipsos,"Right Direction 30, Wrong Track 58",Wrong Track +28,2018-01-24,2018.0
1239,Direction of Country,Harvard-Harris,"Right Direction 35, Wrong Track 54",Wrong Track +19,2018-01-24,2018.0
1240,Direction of Country,Rasmussen Reports,"Right Direction 39, Wrong Track 55",Wrong Track +16,2018-01-29,2018.0
1241,Direction of Country,Economist/YouGov,"Right Direction 39, Wrong Track 51",Wrong Track +12,2018-01-31,2018.0
1242,Direction of Country,Reuters/Ipsos,"Right Direction 35, Wrong Track 54",Wrong Track +19,2018-01-31,2018.0
1243,Direction of Country,Monmouth,"Right Direction 39, Wrong Track 55",Wrong Track +16,2018-01-31,2018.0
1244,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 53",Wrong Track +11,2018-02-05,2018.0
1245,Direction of Country,IBD/TIPP,"Right Direction 45, Wrong Track 54",Wrong Track +9,2018-02-06,2018.0
1246,Direction of Country,Economist/YouGov,"Right Direction 39, Wrong Track 52",Wrong Track +13,2018-02-07,2018.0
1247,Direction of Country,Reuters/Ipsos,"Right Direction 32, Wrong Track 55",Wrong Track +23,2018-02-07,2018.0
1248,Direction of Country,Marist,"Right Direction 37, Wrong Track 57",Wrong Track +20,2018-02-09,2018.0
1249,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 52",Wrong Track +9,2018-02-12,2018.0
1250,Direction of Country,Reuters/Ipsos,"Right Direction 32, Wrong Track 56",Wrong Track +24,2018-02-14,2018.0
1251,Direction of Country,Economist/YouGov,"Right Direction 39, Wrong Track 52",Wrong Track +13,2018-02-14,2018.0
1252,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 55",Wrong Track +15,2018-02-19,2018.0
1253,Direction of Country,Economist/YouGov,"Right Direction 35, Wrong Track 55",Wrong Track +20,2018-02-21,2018.0
1254,Direction of Country,Harvard-Harris,"Right Direction 37, Wrong Track 54",Wrong Track +17,2018-02-21,2018.0
1255,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 57",Wrong Track +26,2018-02-21,2018.0
1256,Direction of Country,Rasmussen Reports,"Right Direction 37, Wrong Track 56",Wrong Track +19,2018-02-26,2018.0
1257,Direction of Country,Economist/YouGov,"Right Direction 34, Wrong Track 58",Wrong Track +24,2018-02-28,2018.0
1258,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 57",Wrong Track +26,2018-02-28,2018.0
1259,Direction of Country,USA Today/Suffolk,"Right Direction 29, Wrong Track 60",Wrong Track +31,2018-03-01,2018.0
1260,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 53",Wrong Track +13,2018-03-05,2018.0
1261,Direction of Country,Economist/YouGov,"Right Direction 34, Wrong Track 56",Wrong Track +22,2018-03-07,2018.0
1262,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 56",Wrong Track +25,2018-03-07,2018.0
1263,Direction of Country,Monmouth,"Right Direction 33, Wrong Track 60",Wrong Track +27,2018-03-07,2018.0
1264,Direction of Country,Rasmussen Reports,"Right Direction 37, Wrong Track 56",Wrong Track +19,2018-03-12,2018.0
1265,Direction of Country,GWU/Battleground,"Right Direction 35, Wrong Track 59",Wrong Track +24,2018-03-13,2018.0
1266,Direction of Country,Economist/YouGov,"Right Direction 36, Wrong Track 54",Wrong Track +18,2018-03-14,2018.0
1267,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 56",Wrong Track +25,2018-03-14,2018.0
1268,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 53",Wrong Track +12,2018-03-19,2018.0
1269,Direction of Country,Economist/YouGov,"Right Direction 35, Wrong Track 54",Wrong Track +19,2018-03-21,2018.0
1270,Direction of Country,Reuters/Ipsos,"Right Direction 34, Wrong Track 56",Wrong Track +22,2018-03-22,2018.0
1271,Direction of Country,Marist,"Right Direction 36, Wrong Track 55",Wrong Track +19,2018-03-23,2018.0
1272,Direction of Country,Rasmussen Reports,"Right Direction 39, Wrong Track 56",Wrong Track +17,2018-03-26,2018.0
1273,Direction of Country,Economist/YouGov,"Right Direction 34, Wrong Track 57",Wrong Track +23,2018-03-28,2018.0
1274,Direction of Country,Reuters/Ipsos,"Right Direction 30, Wrong Track 59",Wrong Track +29,2018-03-29,2018.0
1275,Direction of Country,Harvard-Harris,"Right Direction 37, Wrong Track 53",Wrong Track +16,2018-04-02,2018.0
1276,Direction of Country,Rasmussen Reports,"Right Direction 38, Wrong Track 55",Wrong Track +17,2018-04-02,2018.0
1277,Direction of Country,IBD/TIPP,"Right Direction 43, Wrong Track 55",Wrong Track +12,2018-04-02,2018.0
1278,Direction of Country,Economist/YouGov,"Right Direction 35, Wrong Track 55",Wrong Track +20,2018-04-04,2018.0
1279,Direction of Country,Reuters/Ipsos,"Right Direction 34, Wrong Track 57",Wrong Track +23,2018-04-04,2018.0
1280,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 54",Wrong Track +14,2018-04-09,2018.0
1281,Direction of Country,Economist/YouGov,"Right Direction 35, Wrong Track 56",Wrong Track +21,2018-04-11,2018.0
1282,Direction of Country,Reuters/Ipsos,"Right Direction 29, Wrong Track 61",Wrong Track +32,2018-04-11,2018.0
1283,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 31, Wrong Track 62",Wrong Track +31,2018-04-15,2018.0
1284,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 54",Wrong Track +14,2018-04-16,2018.0
1285,Direction of Country,Economist/YouGov,"Right Direction 34, Wrong Track 56",Wrong Track +22,2018-04-18,2018.0
1286,Direction of Country,Reuters/Ipsos,"Right Direction 33, Wrong Track 59",Wrong Track +26,2018-04-18,2018.0
1287,Direction of Country,NPR/PBS/Marist,"Right Direction 37, Wrong Track 57",Wrong Track +20,2018-04-18,2018.0
1288,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 54",Wrong Track +14,2018-04-23,2018.0
1289,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 56",Wrong Track +25,2018-04-25,2018.0
1290,Direction of Country,Economist/YouGov,"Right Direction 36, Wrong Track 54",Wrong Track +18,2018-04-25,2018.0
1291,Direction of Country,Harvard-Harris,"Right Direction 35, Wrong Track 53",Wrong Track +18,2018-04-26,2018.0
1292,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 53",Wrong Track +12,2018-04-30,2018.0
1293,Direction of Country,Monmouth,"Right Direction 35, Wrong Track 57",Wrong Track +22,2018-05-01,2018.0
1294,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 51",Wrong Track +13,2018-05-02,2018.0
1295,Direction of Country,Reuters/Ipsos,"Right Direction 41, Wrong Track 50",Wrong Track +9,2018-05-05,2018.0
1296,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 52",Wrong Track +10,2018-05-07,2018.0
1297,Direction of Country,IBD/TIPP,"Right Direction 46, Wrong Track 53",Wrong Track +7,2018-05-08,2018.0
1298,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 52",Wrong Track +15,2018-05-09,2018.0
1299,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 51",Wrong Track +13,2018-05-09,2018.0
1300,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 53",Wrong Track +12,2018-05-14,2018.0
1301,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 54",Wrong Track +17,2018-05-16,2018.0
1302,Direction of Country,Economist/YouGov,"Right Direction 42, Wrong Track 48",Wrong Track +6,2018-05-16,2018.0
1303,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 52",Wrong Track +10,2018-05-21,2018.0
1304,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 53",Wrong Track +16,2018-05-23,2018.0
1305,Direction of Country,Economist/YouGov,"Right Direction 37, Wrong Track 53",Wrong Track +16,2018-05-23,2018.0
1306,Direction of Country,Harvard-Harris,"Right Direction 36, Wrong Track 55",Wrong Track +19,2018-05-24,2018.0
1307,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 53",Wrong Track +11,2018-05-28,2018.0
1308,Direction of Country,Economist/YouGov,"Right Direction 37, Wrong Track 54",Wrong Track +17,2018-05-30,2018.0
1309,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 55",Wrong Track +18,2018-05-31,2018.0
1310,Direction of Country,Rasmussen Reports,"Right Direction 39, Wrong Track 54",Wrong Track +15,2018-06-04,2018.0
1311,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 54",Wrong Track +16,2018-06-06,2018.0
1312,Direction of Country,IBD/TIPP,"Right Direction 47, Wrong Track 52",Wrong Track +5,2018-06-06,2018.0
1313,Direction of Country,Reuters/Ipsos,"Right Direction 33, Wrong Track 56",Wrong Track +23,2018-06-06,2018.0
1314,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 36, Wrong Track 55",Wrong Track +19,2018-06-07,2018.0
1315,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 51",Wrong Track +8,2018-06-11,2018.0
1316,Direction of Country,Reuters/Ipsos,"Right Direction 36, Wrong Track 52",Wrong Track +16,2018-06-13,2018.0
1317,Direction of Country,Economist/YouGov,"Right Direction 39, Wrong Track 53",Wrong Track +14,2018-06-13,2018.0
1318,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 51",Wrong Track +8,2018-06-18,2018.0
1319,Direction of Country,Monmouth,"Right Direction 39, Wrong Track 54",Wrong Track +15,2018-06-18,2018.0
1320,Direction of Country,Economist/YouGov,"Right Direction 39, Wrong Track 51",Wrong Track +12,2018-06-20,2018.0
1321,Direction of Country,Reuters/Ipsos,"Right Direction 39, Wrong Track 52",Wrong Track +13,2018-06-20,2018.0
1322,Direction of Country,USA Today/Suffolk,"Right Direction 40, Wrong Track 49",Wrong Track +9,2018-06-21,2018.0
1323,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 50",Wrong Track +8,2018-06-25,2018.0
1324,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 54",Wrong Track +17,2018-06-27,2018.0
1325,Direction of Country,Economist/YouGov,"Right Direction 37, Wrong Track 53",Wrong Track +16,2018-06-27,2018.0
1326,Direction of Country,Harvard-Harris,"Right Direction 39, Wrong Track 52",Wrong Track +13,2018-06-27,2018.0
1327,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 53",Wrong Track +12,2018-07-02,2018.0
1328,Direction of Country,IBD/TIPP,"Right Direction 45, Wrong Track 54",Wrong Track +9,2018-07-02,2018.0
1329,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 53",Wrong Track +16,2018-07-04,2018.0
1330,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 54",Wrong Track +16,2018-07-05,2018.0
1331,Direction of Country,Rasmussen Reports,"Right Direction 39, Wrong Track 55",Wrong Track +16,2018-07-09,2018.0
1332,Direction of Country,Economist/YouGov,"Right Direction 37, Wrong Track 53",Wrong Track +16,2018-07-11,2018.0
1333,Direction of Country,Reuters/Ipsos,"Right Direction 33, Wrong Track 58",Wrong Track +25,2018-07-11,2018.0
1334,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 54",Wrong Track +12,2018-07-16,2018.0
1335,Direction of Country,Reuters/Ipsos,"Right Direction 35, Wrong Track 56",Wrong Track +21,2018-07-18,2018.0
1336,Direction of Country,Economist/YouGov,"Right Direction 39, Wrong Track 53",Wrong Track +14,2018-07-18,2018.0
1337,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 54",Wrong Track +13,2018-07-23,2018.0
1338,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 53",Wrong Track +15,2018-07-25,2018.0
1339,Direction of Country,Reuters/Ipsos,"Right Direction 36, Wrong Track 56",Wrong Track +20,2018-07-25,2018.0
1340,Direction of Country,Harvard-Harris,"Right Direction 39, Wrong Track 52",Wrong Track +13,2018-07-26,2018.0
1341,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 53",Wrong Track +12,2018-07-30,2018.0
1342,Direction of Country,Economist/YouGov,"Right Direction 40, Wrong Track 52",Wrong Track +12,2018-08-01,2018.0
1343,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 54",Wrong Track +17,2018-08-01,2018.0
1344,Direction of Country,Rasmussen Reports,"Right Direction 44, Wrong Track 51",Wrong Track +7,2018-08-06,2018.0
1345,Direction of Country,IBD/TIPP,"Right Direction 50, Wrong Track 48",Right Direction +2,2018-08-08,2018.0
1346,Direction of Country,Economist/YouGov,"Right Direction 41, Wrong Track 52",Wrong Track +11,2018-08-08,2018.0
1347,Direction of Country,Reuters/Ipsos,"Right Direction 36, Wrong Track 54",Wrong Track +18,2018-08-09,2018.0
1348,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 52",Wrong Track +9,2018-08-13,2018.0
1349,Direction of Country,Economist/YouGov,"Right Direction 40, Wrong Track 52",Wrong Track +12,2018-08-15,2018.0
1350,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 54",Wrong Track +17,2018-08-16,2018.0
1351,Direction of Country,Monmouth,"Right Direction 36, Wrong Track 55",Wrong Track +19,2018-08-20,2018.0
1352,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 52",Wrong Track +9,2018-08-20,2018.0
1353,Direction of Country,Economist/YouGov,"Right Direction 40, Wrong Track 50",Wrong Track +10,2018-08-22,2018.0
1354,Direction of Country,Reuters/Ipsos,"Right Direction 36, Wrong Track 55",Wrong Track +19,2018-08-23,2018.0
1355,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 53",Wrong Track +12,2018-08-27,2018.0
1356,Direction of Country,Harvard-Harris,"Right Direction 39, Wrong Track 52",Wrong Track +13,2018-08-28,2018.0
1357,Direction of Country,Reuters/Ipsos,"Right Direction 34, Wrong Track 58",Wrong Track +24,2018-08-29,2018.0
1358,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 52",Wrong Track +14,2018-08-29,2018.0
1359,Direction of Country,USA Today/Suffolk,"Right Direction 34, Wrong Track 55",Wrong Track +21,2018-08-29,2018.0
1360,Direction of Country,IBD/TIPP,"Right Direction 47, Wrong Track 53",Wrong Track +6,2018-09-01,2018.0
1361,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 52",Wrong Track +9,2018-09-03,2018.0
1362,Direction of Country,Reuters/Ipsos,"Right Direction 34, Wrong Track 55",Wrong Track +21,2018-09-05,2018.0
1363,Direction of Country,Economist/YouGov,"Right Direction 39, Wrong Track 54",Wrong Track +15,2018-09-05,2018.0
1364,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 53",Wrong Track +11,2018-09-10,2018.0
1365,Direction of Country,Reuters/Ipsos,"Right Direction 39, Wrong Track 57",Wrong Track +18,2018-09-12,2018.0
1366,Direction of Country,Economist/YouGov,"Right Direction 40, Wrong Track 53",Wrong Track +13,2018-09-12,2018.0
1367,Direction of Country,Rasmussen Reports,"Right Direction 44, Wrong Track 51",Wrong Track +7,2018-09-17,2018.0
1368,Direction of Country,Reuters/Ipsos,"Right Direction 41, Wrong Track 53",Wrong Track +12,2018-09-19,2018.0
1369,Direction of Country,Economist/YouGov,"Right Direction 42, Wrong Track 50",Wrong Track +8,2018-09-19,2018.0
1370,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 52",Wrong Track +10,2018-09-24,2018.0
1371,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 53",Wrong Track +15,2018-09-26,2018.0
1372,Direction of Country,Reuters/Ipsos,"Right Direction 40, Wrong Track 54",Wrong Track +14,2018-09-26,2018.0
1373,Direction of Country,Harvard-Harris,"Right Direction 38, Wrong Track 53",Wrong Track +15,2018-09-30,2018.0
1374,Direction of Country,Harvard-Harris,"Right Direction 38, Wrong Track 55",Wrong Track +17,2018-10-01,2018.0
1375,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 54",Wrong Track +14,2018-10-01,2018.0
1376,Direction of Country,Reuters/Ipsos,"Right Direction 39, Wrong Track 55",Wrong Track +16,2018-10-03,2018.0
1377,Direction of Country,Economist/YouGov,"Right Direction 36, Wrong Track 57",Wrong Track +21,2018-10-03,2018.0
1378,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 52",Wrong Track +9,2018-10-08,2018.0
1379,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 54",Wrong Track +16,2018-10-10,2018.0
1380,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 58",Wrong Track +21,2018-10-10,2018.0
1381,Direction of Country,IBD/TIPP,"Right Direction 45, Wrong Track 53",Wrong Track +8,2018-10-11,2018.0
1382,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 51",Wrong Track +8,2018-10-15,2018.0
1383,Direction of Country,Reuters/Ipsos,"Right Direction 38, Wrong Track 55",Wrong Track +17,2018-10-17,2018.0
1384,Direction of Country,Economist/YouGov,"Right Direction 40, Wrong Track 53",Wrong Track +13,2018-10-17,2018.0
1385,Direction of Country,CBS News,"Right Direction 37, Wrong Track 58",Wrong Track +21,2018-10-19,2018.0
1386,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 51",Wrong Track +8,2018-10-22,2018.0
1387,Direction of Country,Economist/YouGov,"Right Direction 40, Wrong Track 52",Wrong Track +12,2018-10-24,2018.0
1388,Direction of Country,Reuters/Ipsos,"Right Direction 43, Wrong Track 52",Wrong Track +9,2018-10-25,2018.0
1389,Direction of Country,USA Today/Suffolk,"Right Direction 36, Wrong Track 55",Wrong Track +19,2018-10-25,2018.0
1390,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 53",Wrong Track +10,2018-10-29,2018.0
