"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"700",700,699,"President Obama Job Approval","Quinnipiac","Approve 40, Disapprove 54",-14,"2014-01-22",2014,"A-"
"701",701,700,"President Obama Job Approval","FOX News","Approve 42, Disapprove 53",-11,"2014-01-22",2014,"A"
"702",702,701,"President Obama Job Approval","GWU/Battleground","Approve 41, Disapprove 54",-13,"2014-01-22",2014,"B"
"703",703,702,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 54",-10,"2014-01-22",2014,"B"
"704",704,703,"President Obama Job Approval","CBS News","Approve 46, Disapprove 47",-1,"2014-01-23",2014,"A-"
"705",705,704,"President Obama Job Approval","Associated Press/GfK","Approve 45, Disapprove 53",-8,"2014-01-23",2014,"B"
"706",706,705,"President Obama Job Approval","ABC News/Wash Post","Approve 45, Disapprove 52",-7,"2014-01-26",2014,"A+"
"707",707,706,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 43, Disapprove 51",-8,"2014-01-28",2014,"A-"
"708",708,707,"President Obama Job Approval","Reuters/Ipsos","Approve 37, Disapprove 55",-18,"2014-01-29",2014,"B+"
"709",709,708,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 52",-7,"2014-01-29",2014,"B"
"710",710,709,"President Obama Job Approval","Rasmussen Reports","Approve 46, Disapprove 53",-7,"2014-01-30",2014,"C+"
"711",711,710,"President Obama Job Approval","Gallup","Approve 42, Disapprove 49",-7,"2014-01-30",2014,"B"
"712",712,711,"President Obama Job Approval","CNN/Opinion Research","Approve 45, Disapprove 51",-6,"2014-02-03",2014,"B+"
"713",713,712,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 53",-9,"2014-02-05",2014,"B"
"714",714,713,"President Obama Job Approval","Reuters/Ipsos","Approve 40, Disapprove 54",-14,"2014-02-11",2014,"B+"
"715",715,714,"President Obama Job Approval","FOX News","Approve 42, Disapprove 53",-11,"2014-02-12",2014,"A"
"716",716,715,"President Obama Job Approval","McClatchy/Marist","Approve 42, Disapprove 52",-10,"2014-02-12",2014,"A"
"717",717,716,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 56",-14,"2014-02-12",2014,"B"
"718",718,717,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 56",-14,"2014-02-19",2014,"B"
"719",719,718,"President Obama Job Approval","CBS News/NY Times","Approve 41, Disapprove 51",-10,"2014-02-26",2014,"A-"
"720",720,719,"President Obama Job Approval","The Economist/YouGov","Approve 43, Disapprove 55",-12,"2014-02-26",2014,"B"
"721",721,720,"President Obama Job Approval","ABC News/Wash Post","Approve 46, Disapprove 52",-6,"2014-03-04",2014,"A+"
"722",722,721,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 55",-13,"2014-03-05",2014,"B"
"723",723,722,"President Obama Job Approval","FOX News","Approve 38, Disapprove 54",-16,"2014-03-05",2014,"A"
"724",724,723,"President Obama Job Approval","Rasmussen Reports","Approve 46, Disapprove 53",-7,"2014-03-06",2014,"C+"
"725",725,724,"President Obama Job Approval","Gallup","Approve 41, Disapprove 55",-14,"2014-03-06",2014,"B"
"726",726,725,"President Obama Job Approval","CNN/Opinion Research","Approve 43, Disapprove 53",-10,"2014-03-10",2014,"B+"
"727",727,726,"President Obama Job Approval","Bloomberg","Approve 48, Disapprove 48",0,"2014-03-11",2014,"unknown"
"728",728,727,"President Obama Job Approval","PPP (D)","Approve 43, Disapprove 51",-8,"2014-03-11",2014,"B"
"729",729,728,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 41, Disapprove 54",-13,"2014-03-12",2014,"A-"
"730",730,729,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 56",-14,"2014-03-12",2014,"B"
"731",731,730,"President Obama Job Approval","Reuters/Ipsos","Approve 42, Disapprove 53",-11,"2014-03-14",2014,"B+"
"732",732,731,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 56",-14,"2014-03-19",2014,"B"
"733",733,732,"President Obama Job Approval","Reuters/Ipsos","Approve 41, Disapprove 55",-14,"2014-03-21",2014,"B+"
"734",734,733,"President Obama Job Approval","CBS News","Approve 43, Disapprove 50",-7,"2014-03-25",2014,"A-"
"735",735,734,"President Obama Job Approval","GWU/Battleground","Approve 44, Disapprove 53",-9,"2014-03-25",2014,"B"
"736",736,735,"President Obama Job Approval","Associated Press/GfK","Approve 41, Disapprove 59",-18,"2014-03-26",2014,"B"
"737",737,736,"President Obama Job Approval","FOX News","Approve 40, Disapprove 53",-13,"2014-03-26",2014,"A"
"738",738,737,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 53",-9,"2014-03-26",2014,"B"
"739",739,738,"President Obama Job Approval","Quinnipiac","Approve 42, Disapprove 50",-8,"2014-04-02",2014,"A-"
"740",740,739,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 56",-14,"2014-04-02",2014,"B"
"741",741,740,"President Obama Job Approval","NPR/GQR/Resurgent","Approve 46, Disapprove 51",-5,"2014-04-03",2014,"B-"
"742",742,741,"President Obama Job Approval","Reason-Rupe/PSRAI","Approve 43, Disapprove 51",-8,"2014-04-03",2014,"unknown"
"743",743,742,"President Obama Job Approval","Rasmussen Reports","Approve 50, Disapprove 49",1,"2014-04-10",2014,"C+"
"744",744,743,"President Obama Job Approval","Gallup","Approve 42, Disapprove 52",-10,"2014-04-10",2014,"B"
"745",745,744,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 55",-13,"2014-04-11",2014,"B"
"746",746,745,"President Obama Job Approval","FOX News","Approve 42, Disapprove 51",-9,"2014-04-16",2014,"A"
"747",747,746,"President Obama Job Approval","McClatchy/Marist","Approve 45, Disapprove 52",-7,"2014-04-16",2014,"A"
"748",748,747,"President Obama Job Approval","The Economist/YouGov","Approve 43, Disapprove 53",-10,"2014-04-16",2014,"B"
"749",749,748,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 51",-7,"2014-04-18",2014,"B+"
"750",750,749,"President Obama Job Approval","The Economist/YouGov","Approve 41, Disapprove 56",-15,"2014-04-24",2014,"B"
"751",751,750,"President Obama Job Approval","National Journal","Approve 41, Disapprove 52",-11,"2014-04-28",2014,"A"
"752",752,751,"President Obama Job Approval","ABC News/Wash Post","Approve 41, Disapprove 55",-14,"2014-04-29",2014,"A+"
"753",753,752,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 52",-7,"2014-04-29",2014,"B"
"754",754,753,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 44, Disapprove 50",-6,"2014-04-30",2014,"A-"
"755",755,754,"President Obama Job Approval","USA Today/Pew Research","Approve 44, Disapprove 50",-6,"2014-05-05",2014,"B-"
"756",756,755,"President Obama Job Approval","CNN/Opinion Research","Approve 43, Disapprove 55",-12,"2014-05-05",2014,"B+"
"757",757,756,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 53",-9,"2014-05-07",2014,"B"
"758",758,757,"President Obama Job Approval","FOX News","Approve 44, Disapprove 49",-5,"2014-05-14",2014,"A"
"759",759,758,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 53",-8,"2014-05-14",2014,"B"
"760",760,759,"President Obama Job Approval","Rasmussen Reports","Approve 47, Disapprove 51",-4,"2014-05-16",2014,"C+"
"761",761,760,"President Obama Job Approval","Gallup","Approve 44, Disapprove 49",-5,"2014-05-16",2014,"B"
"762",762,761,"President Obama Job Approval","CBS News","Approve 43, Disapprove 48",-5,"2014-05-22",2014,"A-"
"763",763,762,"President Obama Job Approval","Associated Press/GfK","Approve 43, Disapprove 56",-13,"2014-05-27",2014,"B"
"764",764,763,"President Obama Job Approval","Reuters/Ipsos","Approve 38, Disapprove 56",-18,"2014-05-31",2014,"B+"
"765",765,764,"President Obama Job Approval","ABC News/Wash Post","Approve 45, Disapprove 53",-8,"2014-06-03",2014,"A+"
"766",766,765,"President Obama Job Approval","CNN/Opinion Research","Approve 43, Disapprove 55",-12,"2014-06-03",2014,"B+"
"767",767,766,"President Obama Job Approval","FOX News","Approve 40, Disapprove 54",-14,"2014-06-04",2014,"A"
"768",768,767,"President Obama Job Approval","Reuters/Ipsos","Approve 38, Disapprove 55",-17,"2014-06-09",2014,"B+"
"769",769,768,"President Obama Job Approval","Bloomberg","Approve 43, Disapprove 53",-10,"2014-06-11",2014,"unknown"
"770",770,769,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 55",-13,"2014-06-13",2014,"B"
"771",771,770,"President Obama Job Approval","Gallup","Approve 43, Disapprove 51",-8,"2014-06-13",2014,"B"
"772",772,771,"President Obama Job Approval","Rasmussen Reports","Approve 47, Disapprove 52",-5,"2014-06-13",2014,"C+"
"773",773,772,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 41, Disapprove 53",-12,"2014-06-18",2014,"A-"
"774",774,773,"President Obama Job Approval","The Economist/YouGov","Approve 43, Disapprove 55",-12,"2014-06-19",2014,"B"
"775",775,774,"President Obama Job Approval","Reuters/Ipsos","Approve 36, Disapprove 58",-22,"2014-06-20",2014,"B+"
"776",776,775,"President Obama Job Approval","FOX News","Approve 41, Disapprove 54",-13,"2014-06-24",2014,"A"
"777",777,776,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 54",-10,"2014-06-24",2014,"B"
"778",778,777,"President Obama Job Approval","CBS News/NY Times","Approve 40, Disapprove 54",-14,"2014-06-24",2014,"A-"
"779",779,778,"President Obama Job Approval","Reuters/Ipsos","Approve 37, Disapprove 56",-19,"2014-07-01",2014,"B+"
"780",780,779,"President Obama Job Approval","Quinnipiac","Approve 40, Disapprove 53",-13,"2014-07-02",2014,"A-"
"781",781,780,"President Obama Job Approval","The Economist/YouGov","Approve 46, Disapprove 51",-5,"2014-07-02",2014,"B"
"782",782,781,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 56",-14,"2014-07-09",2014,"B"
"783",783,782,"President Obama Job Approval","Pew Research","Approve 44, Disapprove 49",-5,"2014-07-16",2014,"B-"
"784",784,783,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 53",-11,"2014-07-17",2014,"B"
"785",785,784,"President Obama Job Approval","Reuters/Ipsos","Approve 37, Disapprove 56",-19,"2014-07-18",2014,"B+"
"786",786,785,"President Obama Job Approval","Gallup","Approve 42, Disapprove 53",-11,"2014-07-18",2014,"B"
"787",787,786,"President Obama Job Approval","Rasmussen Reports","Approve 47, Disapprove 52",-5,"2014-07-18",2014,"C+"
"788",788,787,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 54",-10,"2014-07-22",2014,"B"
"789",789,788,"President Obama Job Approval","CNN/Opinion Research","Approve 42, Disapprove 55",-13,"2014-07-23",2014,"B+"
"790",790,789,"President Obama Job Approval","FOX News","Approve 42, Disapprove 52",-10,"2014-07-23",2014,"A"
"791",791,790,"President Obama Job Approval","Reuters/Ipsos","Approve 38, Disapprove 58",-20,"2014-07-28",2014,"B+"
"792",792,791,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 56",-14,"2014-07-29",2014,"B"
"793",793,792,"President Obama Job Approval","Associated Press/GfK","Approve 40, Disapprove 59",-19,"2014-08-01",2014,"B"
"794",794,793,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 40, Disapprove 54",-14,"2014-08-06",2014,"A-"
"795",795,794,"President Obama Job Approval","CBS News","Approve 41, Disapprove 50",-9,"2014-08-06",2014,"A-"
"796",796,795,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 54",-12,"2014-08-08",2014,"B"
"797",797,796,"President Obama Job Approval","Reuters/Ipsos","Approve 37, Disapprove 57",-20,"2014-08-08",2014,"B+"
"798",798,797,"President Obama Job Approval","McClatchy/Marist","Approve 40, Disapprove 52",-12,"2014-08-12",2014,"A"
"799",799,798,"President Obama Job Approval","FOX News","Approve 42, Disapprove 49",-7,"2014-08-13",2014,"A"
"800",800,799,"President Obama Job Approval","Reason-Rupe/PSRAI","Approve 43, Disapprove 52",-9,"2014-08-14",2014,"unknown"
"801",801,800,"President Obama Job Approval","Gallup","Approve 41, Disapprove 53",-12,"2014-08-18",2014,"B"
"802",802,801,"President Obama Job Approval","Rasmussen Reports","Approve 48, Disapprove 51",-3,"2014-08-18",2014,"C+"
"803",803,802,"President Obama Job Approval","Reuters/Ipsos","Approve 39, Disapprove 55",-16,"2014-08-20",2014,"B+"
"804",804,803,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 52",-8,"2014-08-22",2014,"B"
"805",805,804,"President Obama Job Approval","The Economist/YouGov","Approve 43, Disapprove 56",-13,"2014-08-28",2014,"B"
"806",806,805,"President Obama Job Approval","USA Today/Pew Research","Approve 42, Disapprove 50",-8,"2014-08-28",2014,"B-"
"807",807,806,"President Obama Job Approval","Reuters/Ipsos","Approve 38, Disapprove 54",-16,"2014-08-28",2014,"B+"
"808",808,807,"President Obama Job Approval","GWU/Battleground","Approve 44, Disapprove 51",-7,"2014-09-03",2014,"B"
"809",809,808,"President Obama Job Approval","The Economist/YouGov","Approve 41, Disapprove 56",-15,"2014-09-04",2014,"B"
"810",810,809,"President Obama Job Approval","Reuters/Ipsos","Approve 38, Disapprove 56",-18,"2014-09-06",2014,"B+"
"811",811,810,"President Obama Job Approval","CNN/Opinion Research","Approve 43, Disapprove 55",-12,"2014-09-08",2014,"B+"
"812",812,811,"President Obama Job Approval","ABC News/Wash Post","Approve 42, Disapprove 54",-12,"2014-09-09",2014,"A+"
"813",813,812,"President Obama Job Approval","FOX News","Approve 38, Disapprove 57",-19,"2014-09-10",2014,"A"
"814",814,813,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 40, Disapprove 54",-14,"2014-09-10",2014,"A-"
"815",815,814,"President Obama Job Approval","Pew Research","Approve 42, Disapprove 50",-8,"2014-09-12",2014,"B-"
"816",816,815,"President Obama Job Approval","Reuters/Ipsos","Approve 39, Disapprove 53",-14,"2014-09-12",2014,"B+"
"817",817,816,"President Obama Job Approval","The Economist/YouGov","Approve 40, Disapprove 58",-18,"2014-09-12",2014,"B"
"818",818,817,"President Obama Job Approval","Rasmussen Reports","Approve 48, Disapprove 51",-3,"2014-09-15",2014,"C+"
"819",819,818,"President Obama Job Approval","Gallup","Approve 41, Disapprove 54",-13,"2014-09-15",2014,"B"
"820",820,819,"President Obama Job Approval","CBS News/NY Times","Approve 40, Disapprove 50",-10,"2014-09-17",2014,"A-"
"821",821,820,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 55",-13,"2014-09-18",2014,"B"
"822",822,821,"President Obama Job Approval","Reuters/Ipsos","Approve 38, Disapprove 56",-18,"2014-09-18",2014,"B+"
"823",823,822,"President Obama Job Approval","Reuters/Ipsos","Approve 37, Disapprove 56",-19,"2014-09-26",2014,"B+"
"824",824,823,"President Obama Job Approval","The Economist/YouGov","Approve 42, Disapprove 56",-14,"2014-09-26",2014,"B"
"825",825,824,"President Obama Job Approval","Gallup","Approve 42, Disapprove 53",-11,"2014-09-28",2014,"B"
"826",826,825,"President Obama Job Approval","CNN/Opinion Research","Approve 44, Disapprove 52",-8,"2014-09-29",2014,"B+"
"827",827,826,"President Obama Job Approval","McClatchy/Marist","Approve 46, Disapprove 51",-5,"2014-10-02",2014,"A"
"828",828,827,"President Obama Job Approval","FOX News","Approve 39, Disapprove 53",-14,"2014-10-02",2014,"A"
"829",829,828,"President Obama Job Approval","Associated Press/GfK","Approve 42, Disapprove 58",-16,"2014-10-02",2014,"B"
"830",830,829,"President Obama Job Approval","Reuters/Ipsos","Approve 40, Disapprove 52",-12,"2014-10-04",2014,"B+"
"831",831,830,"President Obama Job Approval","The Economist/YouGov","Approve 43, Disapprove 55",-12,"2014-10-04",2014,"B"
"832",832,831,"President Obama Job Approval","CBS News","Approve 42, Disapprove 50",-8,"2014-10-08",2014,"A-"
"833",833,832,"President Obama Job Approval","Reason-Rupe/PSRAI","Approve 43, Disapprove 50",-7,"2014-10-09",2014,"unknown"
"834",834,833,"President Obama Job Approval","The Economist/YouGov","Approve 44, Disapprove 52",-8,"2014-10-10",2014,"B"
"835",835,834,"President Obama Job Approval","Reuters/Ipsos","Approve 39, Disapprove 53",-14,"2014-10-10",2014,"B+"
"836",836,835,"President Obama Job Approval","Rasmussen Reports","Approve 49, Disapprove 49",0,"2014-10-14",2014,"C+"
"837",837,836,"President Obama Job Approval","Gallup","Approve 41, Disapprove 54",-13,"2014-10-14",2014,"B"
"838",838,837,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 53",-8,"2014-10-15",2014,"B"
"839",839,838,"President Obama Job Approval","FOX News","Approve 39, Disapprove 53",-14,"2014-10-15",2014,"A"
"840",840,839,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 42, Disapprove 52",-10,"2014-10-15",2014,"A-"
"841",841,840,"President Obama Job Approval","ABC News/Wash Post","Approve 39, Disapprove 57",-18,"2014-10-15",2014,"A+"
"842",842,841,"President Obama Job Approval","Reuters/Ipsos","Approve 39, Disapprove 53",-14,"2014-10-17",2014,"B+"
"843",843,842,"President Obama Job Approval","Associated Press/GfK","Approve 40, Disapprove 59",-19,"2014-10-22",2014,"B"
"844",844,843,"President Obama Job Approval","The Economist/YouGov","Approve 41, Disapprove 57",-16,"2014-10-23",2014,"B"
"845",845,844,"President Obama Job Approval","Pew Research","Approve 43, Disapprove 51",-8,"2014-10-23",2014,"B-"
"846",846,845,"President Obama Job Approval","Reuters/Ipsos","Approve 38, Disapprove 56",-18,"2014-10-25",2014,"B+"
"847",847,846,"President Obama Job Approval","CNN/Opinion Research","Approve 45, Disapprove 53",-8,"2014-10-27",2014,"B+"
"848",848,847,"President Obama Job Approval","ABC News/Wash Post","Approve 42, Disapprove 56",-14,"2014-10-28",2014,"A+"
"849",849,848,"President Obama Job Approval","FOX News","Approve 41, Disapprove 54",-13,"2014-10-28",2014,"A"
"850",850,849,"President Obama Job Approval","CBS News","Approve 39, Disapprove 51",-12,"2014-10-29",2014,"A-"
