"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"1144",1144,1143,"Indiana Senate - Mourdock vs. Donnelly","Rasmussen Reports","Mourdock 42, Donnelly 40",2,"2012-08-03",2012,"C+"
"1145",1145,1144,"Missouri Senate - Republican Primary","PPP (D)","Brunner 35, Akin 30, Steelman 25",5,"2012-08-06",2012,"B"
"1146",1146,1145,"Wisconsin Senate - Thompson vs. Baldwin","CBS/NYT/Quinnipiac","Thompson 47, Baldwin 47",0,"2012-08-08",2012,"A-"
"1147",1147,1146,"Wisconsin Senate - Hovde vs. Baldwin","CBS/NYT/Quinnipiac","Baldwin 47, Hovde 43",4,"2012-08-08",2012,"A-"
"1148",1148,1147,"Wisconsin Senate - Thompson vs. Baldwin","Marquette University","Thompson 48, Baldwin 43",5,"2012-08-08",2012,"A"
"1149",1149,1148,"Wisconsin Senate - Hovde vs. Baldwin","Marquette University","Baldwin 44, Hovde 41",3,"2012-08-08",2012,"A"
"1150",1150,1149,"Wisconsin Senate - Republican Primary","Marquette University","Hovde 24, Thompson 33, Neumann 21, Fitzgerald 15",9,"2012-08-08",2012,"A"
"1151",1151,1150,"Virginia Senate - Allen vs. Kaine","CBS/NYT/Quinnipiac","Kaine 48, Allen 46",2,"2012-08-08",2012,"A-"
"1152",1152,1151,"Virginia Senate - Allen vs. Kaine","Rasmussen Reports","Kaine 46, Allen 46",0,"2012-08-09",2012,"C+"
"1153",1153,1152,"Wisconsin Senate - Republican Primary","PPP (D)","Hovde 27, Thompson 25, Neumann 24, Fitzgerald 15",2,"2012-08-10",2012,"B"
"1154",1154,1153,"Missouri Senate - Akin vs. McCaskill","SurveyUSA*","McCaskill 40, Akin 51",11,"2012-08-13",2012,"A"
"1155",1155,1154,"New Mexico Senate - Wilson vs. Heinrich","FM3 Research (D)","Heinrich 50, Wilson 41",9,"2012-08-14",2012,"unknown"
"1156",1156,1155,"Ohio Senate - Mandel vs. Brown","PPP (D)","Brown 47, Mandel 37",10,"2012-08-14",2012,"B"
"1157",1157,1156,"Ohio Senate - Mandel vs. Brown","Rasmussen Reports","Brown 44, Mandel 44",0,"2012-08-15",2012,"C+"
"1158",1158,1157,"Pennsylvania Senate - Smith vs. Casey","Franklin & Marshall","Casey 43, Smith 28",15,"2012-08-16",2012,"B-"
"1159",1159,1158,"Wisconsin Senate - Thompson vs. Baldwin","Rasmussen Reports","Thompson 54, Baldwin 43",11,"2012-08-17",2012,"C+"
"1160",1160,1159,"Florida Senate - Mack vs. Nelson","Rasmussen Reports","Nelson 47, Mack 40",7,"2012-08-17",2012,"C+"
"1161",1161,1160,"New York Senate - Long vs. Gillibrand","Siena","Gillibrand 65, Long 22",43,"2012-08-21",2012,"A"
"1162",1162,1161,"Massachusetts Senate - Brown vs. Warren","PPP (D)","Brown 49, Warren 44",5,"2012-08-21",2012,"B"
"1163",1163,1162,"Missouri Senate - Akin vs. McCaskill","PPP (D)","McCaskill 43, Akin 44",1,"2012-08-21",2012,"B"
"1164",1164,1163,"Michigan Senate - Hoekstra vs. Stabenow","Baydoun/Foster (D)","Stabenow 46, Hoekstra 48",2,"2012-08-21",2012,"C-"
"1165",1165,1164,"Montana Senate - Rehberg vs. Tester","Rasmussen Reports","Rehberg 47, Tester 43",4,"2012-08-21",2012,"C+"
"1166",1166,1165,"Wisconsin Senate - Thompson vs. Baldwin","PPP (D)","Thompson 49, Baldwin 44",5,"2012-08-22",2012,"B"
"1167",1167,1166,"Wisconsin Senate - Thompson vs. Baldwin","Marquette University","Thompson 50, Baldwin 41",9,"2012-08-22",2012,"A"
"1168",1168,1167,"Connecticut Senate - McMahon vs. Murphy","Rasmussen Reports","McMahon 49, Murphy 46",3,"2012-08-22",2012,"C+"
"1169",1169,1168,"Michigan Senate - Hoekstra vs. Stabenow","Detroit News","Stabenow 48, Hoekstra 40",8,"2012-08-23",2012,"unknown"
"1170",1170,1169,"New Mexico Senate - Wilson vs. Heinrich","Rasmussen Reports","Heinrich 48, Wilson 41",7,"2012-08-23",2012,"C+"
"1171",1171,1170,"Ohio Senate - Mandel vs. Brown","Ohio Poll/Univ of Cin.","Brown 48, Mandel 47",1,"2012-08-23",2012,"A"
"1172",1172,1171,"Ohio Senate - Mandel vs. Brown","CBS/NYT/Quinnipiac","Brown 48, Mandel 41",7,"2012-08-23",2012,"A-"
"1173",1173,1172,"Nevada Senate - Heller vs. Berkley","LVRJ/SurveyUSA","Heller 44, Berkley 39",5,"2012-08-23",2012,"A"
"1174",1174,1173,"Wisconsin Senate - Thompson vs. Baldwin","CBS/NYT/Quinnipiac","Thompson 50, Baldwin 44",6,"2012-08-23",2012,"A-"
"1175",1175,1174,"Missouri Senate - Akin vs. McCaskill","Rasmussen Reports","McCaskill 48, Akin 38",10,"2012-08-23",2012,"C+"
"1176",1176,1175,"Virginia Senate - Allen vs. Kaine","PPP (D)","Kaine 46, Allen 46",0,"2012-08-23",2012,"B"
"1177",1177,1176,"Florida Senate - Mack vs. Nelson","CBS/NYT/Quinnipiac","Nelson 50, Mack 41",9,"2012-08-23",2012,"A-"
"1178",1178,1177,"Virginia Senate - Allen vs. Kaine","Rasmussen Reports","Kaine 45, Allen 45",0,"2012-08-24",2012,"C+"
"1179",1179,1178,"Missouri Senate - Akin vs. McCaskill","Post-Dispatch/Mason-Dixon","McCaskill 50, Akin 41",9,"2012-08-25",2012,"B+"
"1180",1180,1179,"Ohio Senate - Mandel vs. Brown","Columbus Dispatch*","Brown 44, Mandel 44",0,"2012-08-26",2012,"C+"
"1181",1181,1180,"Pennsylvania Senate - Smith vs. Casey","Philadelphia Inquirer","Casey 53, Smith 34",19,"2012-08-27",2012,"B"
"1182",1182,1181,"Michigan Senate - Hoekstra vs. Stabenow","Mitchell Research","Stabenow 44, Hoekstra 45",1,"2012-08-27",2012,"D-"
"1183",1183,1182,"Connecticut Senate - McMahon vs. Murphy","Quinnipiac","McMahon 49, Murphy 46",3,"2012-08-28",2012,"A-"
"1184",1184,1183,"Nevada Senate - Heller vs. Berkley","PPP (D)","Heller 47, Berkley 45",2,"2012-08-28",2012,"B"
"1185",1185,1184,"Connecticut Senate - McMahon vs. Murphy","PPP (D)","McMahon 44, Murphy 48",4,"2012-08-29",2012,"B"
"1186",1186,1185,"Connecticut Senate - McMahon vs. Murphy","PPP (D)","Murphy 48, McMahon 44",4,"2012-08-29",2012,"B"
"1187",1187,1186,"Michigan Senate - Hoekstra vs. Stabenow","EPIC-MRA","Stabenow 51, Hoekstra 44",7,"2012-08-30",2012,"B+"
"1188",1188,1187,"Missouri Senate - Akin vs. McCaskill","PPP (D)","McCaskill 45, Akin 44",1,"2012-08-30",2012,"B"
"1189",1189,1188,"Florida Senate - Mack vs. Nelson","PPP (D)","Nelson 45, Mack 38",7,"2012-09-04",2012,"B"
"1190",1190,1189,"Michigan Senate - Hoekstra vs. Stabenow","PPP (D)","Stabenow 50, Hoekstra 41",9,"2012-09-04",2012,"B"
"1191",1191,1190,"Florida Senate - Mack vs. Nelson","Gravis Marketing","Nelson 43, Mack 42",1,"2012-09-04",2012,"C+"
"1192",1192,1191,"Ohio Senate - Mandel vs. Brown","Gravis Marketing","Brown 44, Mandel 44",0,"2012-09-04",2012,"C+"
"1193",1193,1192,"New Jersey Senate - Kyrillos vs. Menendez","Quinnipiac","Menendez 50, Kyrillos 40",10,"2012-09-06",2012,"A-"
"1194",1194,1193,"New Jersey Senate - Kyrillos vs. Menendez","Rutgers-Eagleton","Menendez 47, Kyrillos 35",12,"2012-09-07",2012,"unknown"
"1195",1195,1194,"New Mexico Senate - Wilson vs. Heinrich","Albuquerque Journal","Heinrich 49, Wilson 42",7,"2012-09-10",2012,"unknown"
"1196",1196,1195,"Ohio Senate - Mandel vs. Brown","Gravis Marketing","Brown 48, Mandel 42",6,"2012-09-11",2012,"C+"
"1197",1197,1196,"Arizona Senate - Flake vs. Carmona","PPP (D)","Flake 44, Carmona 43",1,"2012-09-11",2012,"B"
"1198",1198,1197,"Florida Senate - Mack vs. Nelson","SurveyUSA","Nelson 47, Mack 36",11,"2012-09-11",2012,"A"
"1199",1199,1198,"Virginia Senate - Allen vs. Kaine","Gravis Marketing","Kaine 43, Allen 48",5,"2012-09-11",2012,"C+"
"1200",1200,1199,"Ohio Senate - Mandel vs. Brown","PPP (D)","Brown 48, Mandel 40",8,"2012-09-11",2012,"B"
"1201",1201,1200,"Minnesota Senate - Bills vs. Klobuchar","KSTP/SurveyUSA","Klobuchar 55, Bills 34",21,"2012-09-11",2012,"A"
"1202",1202,1201,"Missouri Senate - Akin vs. McCaskill","Rasmussen Reports","McCaskill 49, Akin 43",6,"2012-09-12",2012,"C+"
"1203",1203,1202,"New Mexico Senate - Wilson vs. Heinrich","PPP (D)","Heinrich 50, Wilson 41",9,"2012-09-12",2012,"B"
"1204",1204,1203,"Montana Senate - Rehberg vs. Tester","PPP (D)*","Rehberg 43, Tester 45",2,"2012-09-12",2012,"B"
"1205",1205,1204,"California Senate - Emken vs. Feinstein","SurveyUSA","Feinstein 55, Emken 37",18,"2012-09-13",2012,"A"
"1206",1206,1205,"New York Senate - Long vs. Gillibrand","Quinnipiac","Gillibrand 64, Long 27",37,"2012-09-13",2012,"A-"
"1207",1207,1206,"Michigan Senate - Hoekstra vs. Stabenow","EPIC-MRA","Stabenow 49, Hoekstra 38",11,"2012-09-13",2012,"B+"
"1208",1208,1207,"Florida Senate - Mack vs. Nelson","NBC/WSJ/Marist","Nelson 51, Mack 37",14,"2012-09-13",2012,"A"
"1209",1209,1208,"Ohio Senate - Mandel vs. Brown","NBC/WSJ/Marist","Brown 49, Mandel 42",7,"2012-09-13",2012,"A"
"1210",1210,1209,"Virginia Senate - Allen vs. Kaine","NBC/WSJ/Marist","Kaine 46, Allen 46",0,"2012-09-13",2012,"A"
"1211",1211,1210,"Minnesota Senate - Bills vs. Klobuchar","PPP (D)","Klobuchar 55, Bills 36",19,"2012-09-13",2012,"B"
"1212",1212,1211,"Ohio Senate - Mandel vs. Brown","Rasmussen Reports","Brown 49, Mandel 41",8,"2012-09-15",2012,"C+"
"1213",1213,1212,"Massachusetts Senate - Brown vs. Warren","Western NE University","Warren 50, Brown 44",6,"2012-09-16",2012,"unknown"
"1214",1214,1213,"Michigan Senate - Hoekstra vs. Stabenow","Baydoun/Foster (D)","Stabenow 47, Hoekstra 42",5,"2012-09-16",2012,"C-"
"1215",1215,1214,"Florida Senate - Mack vs. Nelson","Rasmussen Reports","Nelson 47, Mack 40",7,"2012-09-16",2012,"C+"
"1216",1216,1215,"Massachusetts Senate - Brown vs. Warren","PPP (D)","Warren 48, Brown 46",2,"2012-09-17",2012,"B"
"1217",1217,1216,"Virginia Senate - Allen vs. Kaine","Rasmussen Reports","Kaine 47, Allen 45",2,"2012-09-17",2012,"C+"
"1218",1218,1217,"Missouri Senate - Akin vs. McCaskill","Gravis Marketing","McCaskill 40, Akin 44",4,"2012-09-18",2012,"C+"
"1219",1219,1218,"Pennsylvania Senate - Smith vs. Casey","Morning Call","Casey 45, Smith 33",12,"2012-09-18",2012,"unknown"
"1220",1220,1219,"Michigan Senate - Hoekstra vs. Stabenow","MRG","Stabenow 46, Hoekstra 40",6,"2012-09-18",2012,"C+"
"1221",1221,1220,"Florida Senate - Mack vs. Nelson","Gravis Marketing","Nelson 42, Mack 43",1,"2012-09-18",2012,"C+"
"1222",1222,1221,"Virginia Senate - Allen vs. Kaine","PPP (D)","Kaine 47, Allen 46",1,"2012-09-18",2012,"B"
"1223",1223,1222,"Massachusetts Senate - Brown vs. Warren","Suffolk/7News","Warren 48, Brown 44",4,"2012-09-18",2012,"B+"
"1224",1224,1223,"New Jersey Senate - Kyrillos vs. Menendez","Philadelphia Inquirer","Menendez 43, Kyrillos 32",11,"2012-09-18",2012,"B"
"1225",1225,1224,"Virginia Senate - Allen vs. Kaine","FOX News","Kaine 47, Allen 43",4,"2012-09-19",2012,"A"
"1226",1226,1225,"Maine Senate - Summers vs. Dill vs. King","MPRC (D)","King 44, Summers 28, Dill 15",16,"2012-09-19",2012,"unknown"
"1227",1227,1226,"Wisconsin Senate - Thompson vs. Baldwin","Marquette University","Baldwin 50, Thompson 41",9,"2012-09-19",2012,"A"
"1228",1228,1227,"Wisconsin Senate - Thompson vs. Baldwin","CBS/NYT/Quinnipiac","Baldwin 47, Thompson 47",0,"2012-09-19",2012,"A-"
"1229",1229,1228,"Virginia Senate - Allen vs. Kaine","CBS/NYT/Quinnipiac","Kaine 51, Allen 44",7,"2012-09-19",2012,"A-"
"1230",1230,1229,"Virginia Senate - Allen vs. Kaine","Washington Post","Kaine 51, Allen 43",8,"2012-09-19",2012,"A+"
"1231",1231,1230,"Connecticut Senate - McMahon vs. Murphy","Hartford Courant/UConn","Murphy 37, McMahon 33",4,"2012-09-19",2012,"unknown"
"1232",1232,1231,"Massachusetts Senate - Brown vs. Warren","WBUR/MassINC","Warren 47, Brown 42",5,"2012-09-19",2012,"A-"
"1233",1233,1232,"Florida Senate - Mack vs. Nelson","FOX News","Nelson 49, Mack 35",14,"2012-09-19",2012,"A"
"1234",1234,1233,"Ohio Senate - Mandel vs. Brown","FOX News","Brown 47, Mandel 40",7,"2012-09-19",2012,"A"
"1235",1235,1234,"Maine Senate - Summers vs. Dill vs. King","PPP (D)","King 43, Summers 35, Dill 14",8,"2012-09-19",2012,"B"
"1236",1236,1235,"Wisconsin Senate - Thompson vs. Baldwin","NBC/WSJ/Marist","Baldwin 48, Thompson 46",2,"2012-09-20",2012,"A"
"1237",1237,1236,"Florida Senate - Mack vs. Nelson","WeAskAmerica","Nelson 47, Mack 42",5,"2012-09-20",2012,"unknown"
"1238",1238,1237,"New Jersey Senate - Kyrillos vs. Menendez","Fairleigh Dickinson","Menendez 50, Kyrillos 36",14,"2012-09-20",2012,"A"
"1239",1239,1238,"Nevada Senate - Heller vs. Berkley","Rasmussen Reports","Heller 42, Berkley 41",1,"2012-09-20",2012,"C+"
"1240",1240,1239,"Michigan Senate - Hoekstra vs. Stabenow","Detroit News","Stabenow 50, Hoekstra 34",16,"2012-09-20",2012,"unknown"
"1241",1241,1240,"Massachusetts Senate - Brown vs. Warren","UMass/Boston Herald","Warren 45, Brown 49",4,"2012-09-20",2012,"unknown"
"1242",1242,1241,"Wisconsin Senate - Thompson vs. Baldwin","Rasmussen Reports","Baldwin 49, Thompson 46",3,"2012-09-21",2012,"C+"
"1243",1243,1242,"Wisconsin Senate - Thompson vs. Baldwin","PPP (D)","Baldwin 49, Thompson 45",4,"2012-09-21",2012,"B"
"1244",1244,1243,"California Senate - Emken vs. Feinstein","Field","Feinstein 57, Emken 31",26,"2012-09-22",2012,"A+"
"1245",1245,1244,"Florida Senate - Mack vs. Nelson","Miami Herald/Mason-Dixon","Nelson 48, Mack 40",8,"2012-09-22",2012,"B+"
"1246",1246,1245,"Nebraska Senate - Fischer vs. Kerrey","Omaha World-Herald","Fischer 56, Kerrey 40",16,"2012-09-23",2012,"unknown"
"1247",1247,1246,"Pennsylvania Senate - Smith vs. Casey","Rasmussen Reports","Casey 49, Smith 42",7,"2012-09-23",2012,"C+"
"1248",1248,1247,"Montana Senate - Rehberg vs. Tester","Mason-Dixon*","Rehberg 48, Tester 45",3,"2012-09-23",2012,"B+"
"1249",1249,1248,"Wisconsin Senate - Thompson vs. Baldwin","WeAskAmerica","Baldwin 52, Thompson 40",12,"2012-09-24",2012,"unknown"
"1250",1250,1249,"Ohio Senate - Mandel vs. Brown","Ohio Newspapers/Univ of Cin.","Brown 52, Mandel 45",7,"2012-09-24",2012,"unknown"
"1251",1251,1250,"Ohio Senate - Mandel vs. Brown","Washington Post","Brown 53, Mandel 41",12,"2012-09-25",2012,"A+"
"1252",1252,1251,"Massachusetts Senate - Brown vs. Warren","Rasmussen Reports","Warren 48, Brown 48",0,"2012-09-25",2012,"C+"
"1253",1253,1252,"New Jersey Senate - Kyrillos vs. Menendez","Monmouth University","Menendez 49, Kyrillos 34",15,"2012-09-25",2012,"A+"
"1254",1254,1253,"Pennsylvania Senate - Smith vs. Casey","Tribune-Review/Susquehanna","Casey 46, Smith 41",5,"2012-09-25",2012,"C+"
"1255",1255,1254,"Michigan Senate - Hoekstra vs. Stabenow","Rasmussen Reports","Stabenow 53, Hoekstra 37",16,"2012-09-25",2012,"C+"
"1256",1256,1255,"Ohio Senate - Mandel vs. Brown","Gravis Marketing","Brown 44, Mandel 43",1,"2012-09-25",2012,"C+"
"1257",1257,1256,"Nevada Senate - Heller vs. Berkley","Retail Assoc. of Nevada/POS (R)","Heller 44, Berkley 39",5,"2012-09-25",2012,"A+"
"1258",1258,1257,"Nevada Senate - Heller vs. Berkley","PPP (D)","Heller 44, Berkley 48",4,"2012-09-25",2012,"B"
"1259",1259,1258,"Florida Senate - Mack vs. Nelson","Washington Post","Nelson 54, Mack 40",14,"2012-09-25",2012,"A+"
"1260",1260,1259,"Florida Senate - Mack vs. Nelson","PPP (D)","Nelson 46, Mack 37",9,"2012-09-25",2012,"B"
"1261",1261,1260,"Connecticut Senate - McMahon vs. Murphy","PPP (D)","Murphy 48, McMahon 42",6,"2012-09-26",2012,"B"
"1262",1262,1261,"Ohio Senate - Mandel vs. Brown","CBS/NYT/Quinnipiac","Brown 50, Mandel 40",10,"2012-09-26",2012,"A-"
"1263",1263,1262,"Florida Senate - Mack vs. Nelson","CBS/NYT/Quinnipiac","Nelson 53, Mack 39",14,"2012-09-26",2012,"A-"
"1264",1264,1263,"Arizona Senate - Flake vs. Carmona","Rasmussen Reports","Flake 47, Carmona 41",6,"2012-09-26",2012,"C+"
"1265",1265,1264,"Maryland Senate - Bongino vs. Cardin vs. Sobhani","Gonzales Research","Cardin 50, Bongino 22, Sobhani 21",28,"2012-09-26",2012,"B-"
"1266",1266,1265,"Pennsylvania Senate - Smith vs. Casey","CBS/NYT/Quinnipiac","Casey 49, Smith 43",6,"2012-09-26",2012,"A-"
"1267",1267,1266,"Pennsylvania Senate - Smith vs. Casey","Franklin & Marshall","Casey 48, Smith 38",10,"2012-09-26",2012,"B-"
"1268",1268,1267,"Minnesota Senate - Bills vs. Klobuchar","Star Tribune/Mason-Dixon","Klobuchar 57, Bills 28",29,"2012-09-27",2012,"B+"
"1269",1269,1268,"Maine Senate - Summers vs. Dill vs. King","Rasmussen Reports","King 45, Summers 33, Dill 14",12,"2012-09-27",2012,"C+"
"1270",1270,1269,"Indiana Senate - Mourdock vs. Donnelly","Howey/DePauw*","Mourdock 38, Donnelly 40",2,"2012-09-27",2012,"B-"
"1271",1271,1270,"Nevada Senate - Heller vs. Berkley","NBC/WSJ/Marist","Heller 49, Berkley 43",6,"2012-09-27",2012,"A"
"1272",1272,1271,"Virginia Senate - Allen vs. Kaine","Suffolk/WWBT","Kaine 44, Allen 44",0,"2012-09-27",2012,"B+"
"1273",1273,1272,"Indiana Senate - Mourdock vs. Donnelly","Howey/DePauw*","Donnelly 40, Mourdock 38",2,"2012-09-27",2012,"B-"
"1274",1274,1273,"Arizona Senate - Flake vs. Carmona","HighGround/Moore (R)*","Flake 43, Carmona 40",3,"2012-09-28",2012,"B"
"1275",1275,1274,"Michigan Senate - Hoekstra vs. Stabenow","Gravis Marketing","Stabenow 54, Hoekstra 40",14,"2012-09-28",2012,"C+"
"1276",1276,1275,"Pennsylvania Senate - Smith vs. Casey","Morning Call","Casey 44, Smith 36",8,"2012-09-28",2012,"unknown"
"1277",1277,1276,"Maine Senate - Summers vs. Dill vs. King","Critical Insights","King 50, Summers 28, Dill 12",22,"2012-09-30",2012,"C"
"1278",1278,1277,"Massachusetts Senate - Brown vs. Warren","Boston Globe","Warren 43, Brown 38",5,"2012-09-30",2012,"unknown"
"1279",1279,1278,"Ohio Senate - Mandel vs. Brown","Columbus Dispatch*","Brown 49, Mandel 39",10,"2012-10-01",2012,"C+"
"1280",1280,1279,"New Mexico Senate - Wilson vs. Heinrich","WeAskAmerica","Heinrich 52, Wilson 41",11,"2012-10-01",2012,"unknown"
"1281",1281,1280,"Hawaii Senate - Lingle vs. Hirono","Honolulu Civil Beat/MRG","Hirono 55, Lingle 39",16,"2012-10-01",2012,"C+"
"1282",1282,1281,"New Mexico Senate - Wilson vs. Heinrich","Rasmussen Reports","Heinrich 52, Wilson 39",13,"2012-10-01",2012,"C+"
"1283",1283,1282,"Florida Senate - Mack vs. Nelson","Gravis Marketing","Nelson 43, Mack 43",0,"2012-10-01",2012,"C+"
"1284",1284,1283,"Massachusetts Senate - Brown vs. Warren","WBUR/MassINC","Warren 49, Brown 45",4,"2012-10-01",2012,"A-"
"1285",1285,1284,"Ohio Senate - Mandel vs. Brown","PPP (D)","Brown 49, Mandel 41",8,"2012-10-02",2012,"B"
"1286",1286,1285,"Florida Senate - Mack vs. Nelson","Suffolk/WSVN*","Nelson 40, Mack 34",6,"2012-10-02",2012,"B+"
"1287",1287,1286,"Missouri Senate - Akin vs. McCaskill","WeAskAmerica","McCaskill 46, Akin 45",1,"2012-10-02",2012,"unknown"
"1288",1288,1287,"Nevada Senate - Heller vs. Berkley","WeAskAmerica","Heller 45, Berkley 45",0,"2012-10-02",2012,"unknown"
"1289",1289,1288,"Virginia Senate - Allen vs. Kaine","Roanoke College","Kaine 47, Allen 37",10,"2012-10-02",2012,"C"
"1290",1290,1289,"Rhode Island Senate - Hinckley vs. Whitehouse","WPRI/Fleming","Whitehouse 56, Hinckley 30",26,"2012-10-02",2012,"B+"
"1291",1291,1290,"Virginia Senate - Allen vs. Kaine","NBC/WSJ/Marist","Kaine 49, Allen 44",5,"2012-10-03",2012,"A"
"1292",1292,1291,"Florida Senate - Mack vs. Nelson","NBC/WSJ/Marist","Nelson 52, Mack 41",11,"2012-10-03",2012,"A"
"1293",1293,1292,"Ohio Senate - Mandel vs. Brown","NBC/WSJ/Marist","Brown 50, Mandel 41",9,"2012-10-03",2012,"A"
"1294",1294,1293,"Texas Senate - Cruz vs. Sadler","Texas Lyceum","Cruz 50, Sadler 24",26,"2012-10-03",2012,"unknown"
"1295",1295,1294,"Arizona Senate - Flake vs. Carmona","PPP (D)","Flake 43, Carmona 45",2,"2012-10-03",2012,"B"
"1296",1296,1295,"Wisconsin Senate - Thompson vs. Baldwin","Marquette University","Baldwin 48, Thompson 44",4,"2012-10-03",2012,"A"
"1297",1297,1296,"Missouri Senate - Akin vs. McCaskill","PPP (D)*","McCaskill 46, Akin 40",6,"2012-10-03",2012,"B"
"1298",1298,1297,"Missouri Senate - Akin vs. McCaskill","Rasmussen Reports","McCaskill 51, Akin 45",6,"2012-10-03",2012,"C+"
"1299",1299,1298,"Connecticut Senate - McMahon vs. Murphy","Quinnipiac","Murphy 47, McMahon 48",1,"2012-10-04",2012,"A-"
"1300",1300,1299,"Washington Senate - Baumgartner vs. Cantwell","Rasmussen Reports","Cantwell 57, Baumgartner 37",20,"2012-10-04",2012,"C+"
"1301",1301,1300,"Nevada Senate - Heller vs. Berkley","Gravis Marketing","Heller 53, Berkley 36",17,"2012-10-05",2012,"C+"
"1302",1302,1301,"Virginia Senate - Allen vs. Kaine","Rasmussen Reports","Kaine 52, Allen 45",7,"2012-10-05",2012,"C+"
"1303",1303,1302,"Washington Senate - Baumgartner vs. Cantwell","SurveyUSA","Cantwell 53, Baumgartner 40",13,"2012-10-06",2012,"A"
"1304",1304,1303,"Ohio Senate - Mandel vs. Brown","Rasmussen Reports","Brown 46, Mandel 46",0,"2012-10-07",2012,"C+"
"1305",1305,1304,"Massachusetts Senate - Brown vs. Warren","Western NE University","Warren 50, Brown 45",5,"2012-10-07",2012,"unknown"
"1306",1306,1305,"Florida Senate - Mack vs. Nelson","WeAskAmerica","Nelson 44, Mack 44",0,"2012-10-08",2012,"unknown"
"1307",1307,1306,"Wisconsin Senate - Thompson vs. Baldwin","PPP (D)","Baldwin 49, Thompson 46",3,"2012-10-08",2012,"B"
"1308",1308,1307,"Michigan Senate - Hoekstra vs. Stabenow","Baydoun/Foster (D)","Stabenow 51, Hoekstra 43",8,"2012-10-08",2012,"C-"
"1309",1309,1308,"Michigan Senate - Hoekstra vs. Stabenow","EPIC-MRA","Stabenow 55, Hoekstra 35",20,"2012-10-08",2012,"B+"
"1310",1310,1309,"Ohio Senate - Mandel vs. Brown","WeAskAmerica","Brown 46, Mandel 44",2,"2012-10-08",2012,"unknown"
"1311",1311,1310,"Virginia Senate - Allen vs. Kaine","PPP (D)","Kaine 51, Allen 44",7,"2012-10-08",2012,"B"
"1312",1312,1311,"Florida Senate - Mack vs. Nelson","Rasmussen Reports","Nelson 52, Mack 41",11,"2012-10-08",2012,"C+"
"1313",1313,1312,"Minnesota Senate - Bills vs. Klobuchar","PPP (D)","Klobuchar 57, Bills 31",26,"2012-10-09",2012,"B"
"1314",1314,1313,"Pennsylvania Senate - Smith vs. Casey","Siena","Casey 44, Smith 35",9,"2012-10-09",2012,"A"
"1315",1315,1314,"North Dakota Senate - Berg vs. Heitkamp","Mason-Dixon","Berg 47, Heitkamp 47",0,"2012-10-09",2012,"B+"
"1316",1316,1315,"Massachusetts Senate - Brown vs. Warren","WBUR/MassINC","Warren 45, Brown 48",3,"2012-10-09",2012,"A-"
"1317",1317,1316,"Connecticut Senate - McMahon vs. Murphy","Rasmussen Reports","Murphy 51, McMahon 46",5,"2012-10-09",2012,"C+"
