,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year
717,Ohio Senate - Portman vs. Strickland,Quinnipiac,"Portman 42, Strickland 42",Tie,2016-06-22,2016.0
718,Florida Senate - Rubio vs. Murphy,Quinnipiac,"Rubio 47, Murphy 40",Rubio +7,2016-06-22,2016.0
719,Florida Senate - Rubio vs. Grayson,Quinnipiac,"Rubio 48, Grayson 40",Rubio +8,2016-06-22,2016.0
720,Arizona Senate - McCain vs. Kirkpatrick,Behavior Research Center,"McCain 40, Kirkpatrick 31",McCain +9,2016-06-22,2016.0
721,Florida Senate - Rubio vs. Murphy,PPP (D),"Rubio 41, Murphy 42",Murphy +1,2016-06-17,2016.0
722,Florida Senate - Rubio vs. Grayson,PPP (D),"Rubio 42, Grayson 40",Rubio +2,2016-06-17,2016.0
723,Wisconsin Senate - Johnson vs. Feingold,Marquette,"Feingold 51, Johnson 42",Feingold +9,2016-06-15,2016.0
724,Connecticut Senate - Carter vs. Blumenthal,Quinnipiac,"Blumenthal 60, Carter 30",Blumenthal +30,2016-06-07,2016.0
725,Connecticut Senate - Wolf vs. Blumenthal,Quinnipiac,"Blumenthal 62, Wolf 27",Blumenthal +35,2016-06-07,2016.0
726,Iowa Senate - Democratic Primary,Des Moines Register,"Judge 42, Hogg 25, Krause 6, Fiegen 5",Judge +17,2016-06-05,2016.0
727,California Senate - Open Primary,Field*,"Harris 30, Sanchez 14, Del Beccaro 4, Unz 3, Sundheim 3",Harris +16,2016-06-03,2016.0
728,California Senate - Open Primary,NBC/WSJ/Marist,"Harris 37, Sanchez 19, Del Beccaro 8, Unz 5, Sundheim 5",Harris +18,2016-06-01,2016.0
729,California Senate - Open Primary,Hoover/Golden State Poll,"Harris 26, Sanchez 13, Del Beccaro 6, Unz 6, Sundheim 6",Harris +13,2016-05-31,2016.0
730,New Hampshire Senate - Ayotte vs. Hassan,Boston Herald/FPU,"Ayotte 48, Hassan 47",Ayotte +1,2016-05-31,2016.0
731,New York Senate - Long vs. Schumer,Siena,"Schumer 64, Long 22",Schumer +42,2016-05-31,2016.0
732,California Senate - Open Primary,PPIC,"Harris 27, Sanchez 19, Del Beccaro 8, Unz 6, Sundheim 3",Harris +8,2016-05-26,2016.0
733,North Carolina Senate - Burr vs. Ross,PPP (D)*,"Burr 39, Ross 36",Burr +3,2016-05-25,2016.0
734,California Senate - Open Primary,KABC/SurveyUSA,"Harris 31, Sanchez 22, Del Beccaro 9, Unz 7, Sundheim 9",Harris +9,2016-05-23,2016.0
735,Arizona Senate - McCain vs. Kirkpatrick,PPP (D),"McCain 42, Kirkpatrick 36",McCain +6,2016-05-17,2016.0
736,Arizona Senate - Republican Primary (Aug. 30),PPP (D),"McCain 39, Ward 26, Meluskey 4, McBean 3, Van Steenwyk 2",McCain +13,2016-05-17,2016.0
737,Pennsylvania Senate - Toomey vs. McGinty,Quinnipiac,"Toomey 45, McGinty 44",Toomey +1,2016-05-11,2016.0
738,Ohio Senate - Portman vs. Strickland,Quinnipiac,"Strickland 43, Portman 42",Strickland +1,2016-05-11,2016.0
739,Florida Senate - Jolly vs. Murphy,Quinnipiac,"Murphy 37, Jolly 34",Murphy +3,2016-05-11,2016.0
740,Florida Senate - DeSantis vs. Murphy,Quinnipiac,"Murphy 36, DeSantis 35",Murphy +1,2016-05-11,2016.0
741,Florida Senate - Lopez-Cantera vs. Murphy,Quinnipiac,"Murphy 38, Lopez-Cantera 34",Murphy +4,2016-05-11,2016.0
742,Florida Senate - Jolly vs. Grayson,Quinnipiac,"Jolly 37, Grayson 35",Jolly +2,2016-05-11,2016.0
743,Florida Senate - DeSantis vs. Grayson,Quinnipiac,"DeSantis 38, Grayson 36",DeSantis +2,2016-05-11,2016.0
744,Florida Senate - Lopez-Cantera vs. Grayson,Quinnipiac,"Grayson 37, Lopez-Cantera 37",Tie,2016-05-11,2016.0
745,New Hampshire Senate - Ayotte vs. Hassan,Dartmouth,"Ayotte 37, Hassan 35",Ayotte +2,2016-05-09,2016.0
746,North Carolina Senate - Burr vs. Ross,Civitas (R)*,"Burr 39, Ross 38",Burr +1,2016-05-05,2016.0
747,New York Senate - Long vs. Schumer,Siena,"Schumer 64, Long 24",Schumer +40,2016-05-03,2016.0
748,California Senate - Open Primary,KABC/SurveyUSA,"Harris 29, Sanchez 18, Del Beccaro 10, Unz 8, Sundheim 7",Harris +11,2016-05-02,2016.0
749,Ohio Senate - Portman vs. Strickland,PPP (D),"Strickland 38, Portman 38",Tie,2016-05-02,2016.0
750,North Carolina Senate - Burr vs. Ross,PPP (D)*,"Burr 40, Ross 36",Burr +4,2016-04-27,2016.0
751,Pennsylvania Senate - Democratic Primary,FOX 29/Opinion Savvy,"McGinty 39, Sestak 34, Fetterman 14",McGinty +5,2016-04-25,2016.0
752,Pennsylvania Senate - Democratic Primary,Harper (R),"McGinty 39, Sestak 33, Fetterman 15",McGinty +6,2016-04-25,2016.0
753,Pennsylvania Senate - Democratic Primary,Franklin & Marshall,"McGinty 29, Sestak 38, Fetterman 8",Sestak +9,2016-04-21,2016.0
754,Maryland Senate - Democratic Primary (Van Hollen vs. Edwards),Monmouth,"Van Hollen 52, Edwards 36",Van Hollen +16,2016-04-21,2016.0
755,Wisconsin Senate - Johnson vs. Feingold,WPR/St. Norbert,"Feingold 51, Johnson 41",Feingold +10,2016-04-20,2016.0
756,Pennsylvania Senate - Democratic Primary,Monmouth,"McGinty 39, Sestak 39, Fetterman 4",Tie,2016-04-20,2016.0
757,New Hampshire Senate - Ayotte vs. Hassan,WMUR/UNH,"Ayotte 43, Hassan 42",Ayotte +1,2016-04-20,2016.0
758,Maryland Senate - Democratic Primary (Van Hollen vs. Edwards),PPP (D),"Van Hollen 42, Edwards 33",Van Hollen +9,2016-04-19,2016.0
759,Arizona Senate - McCain vs. Kirkpatrick,Behavior Research Center,"McCain 42, Kirkpatrick 42",Tie,2016-04-15,2016.0
760,New York Senate - Long vs. Schumer,PPP (D),"Schumer 55, Long 23",Schumer +32,2016-04-13,2016.0
761,Maryland Senate - Democratic Primary (Van Hollen vs. Edwards),NBC 4/Marist,"Van Hollen 44, Edwards 38",Van Hollen +6,2016-04-12,2016.0
762,Arizona Senate - McCain vs. Kirkpatrick,Merrill Poll,"McCain 41, Kirkpatrick 40",McCain +1,2016-03-16,2016.0
763,Pennsylvania Senate - Toomey vs. Sestak,Mercyhurst University,"Toomey 43, Sestak 38",Toomey +5,2016-03-14,2016.0
764,Maryland Senate - Democratic Primary (Van Hollen vs. Edwards),Baltimore Sun/Univ. of Baltimore,"Edwards 34, Van Hollen 28",Edwards +6,2016-03-13,2016.0
765,Ohio Senate - Portman vs. Strickland,PPP (D),"Strickland 41, Portman 40",Strickland +1,2016-03-10,2016.0
766,Maryland Senate - Democratic Primary (Van Hollen vs. Edwards),Gonzales Research,"Edwards 41, Van Hollen 42",Van Hollen +1,2016-03-08,2016.0
767,New Hampshire Senate - Ayotte vs. Hassan,WMUR/UNH,"Ayotte 45, Hassan 41",Ayotte +4,2016-03-03,2016.0
768,Wisconsin Senate - Johnson vs. Feingold,Marquette,"Feingold 49, Johnson 37",Feingold +12,2016-02-25,2016.0
769,Maryland Senate - Democratic Primary (Van Hollen vs. Edwards),Goucher College,"Van Hollen 37, Edwards 39",Edwards +2,2016-02-24,2016.0
770,North Carolina Senate - Burr vs. Ross,SurveyUSA,"Burr 45, Ross 37",Burr +8,2016-02-22,2016.0
771,Arizona Senate - McCain vs. Kirkpatrick,Behavior Research Center,"McCain 38, Kirkpatrick 37",McCain +1,2016-02-03,2016.0
772,Wisconsin Senate - Johnson vs. Feingold,Marquette,"Feingold 50, Johnson 37",Feingold +13,2016-01-28,2016.0
773,New Hampshire Senate - Ayotte vs. Hassan,NBC/WSJ/Marist,"Ayotte 45, Hassan 40",Ayotte +5,2016-01-28,2016.0
774,North Carolina Senate - Burr vs. Ross,PPP (D),"Burr 43, Ross 33",Burr +10,2016-01-21,2016.0
775,New Hampshire Senate - Ayotte vs. Hassan,Gravis,"Ayotte 49, Hassan 42",Ayotte +7,2016-01-20,2016.0
776,Maryland Senate - Democratic Primary (Van Hollen vs. Edwards),Gonzales Research,"Van Hollen 38, Edwards 36",Van Hollen +2,2016-01-19,2016.0
777,New Hampshire Senate - Ayotte vs. Hassan,PPP (D),"Ayotte 44, Hassan 42",Ayotte +2,2016-01-07,2016.0
778,California Senate - Open Primary,Field,"Harris 27, Sanchez 15, Chavez 7, Del Beccaro 3, Sundheim 3",Harris +12,2016-01-07,2016.0
779,North Carolina Senate - Burr vs. Ross,PPP (D),"Burr 46, Ross 35",Burr +11,2015-12-09,2015.0
780,New Hampshire Senate - Ayotte vs. Hassan,PPP (D),"Ayotte 42, Hassan 42",Tie,2015-12-07,2015.0
781,Maryland Senate - Democratic Primary (Van Hollen vs. Edwards),Baltimore Sun/Univ. of Baltimore,"Van Hollen 45, Edwards 31",Van Hollen +14,2015-11-22,2015.0
782,Maryland Senate - Democratic Primary,Baltimore Sun/Univ. of Baltimore,"Cummings 40, Van Hollen 28, Edwards 19",Cummings +12,2015-11-22,2015.0
783,Wisconsin Senate - Johnson vs. Feingold,Marquette,"Feingold 49, Johnson 38",Feingold +11,2015-11-21,2015.0
784,North Carolina Senate - Burr vs. Ross,PPP (D),"Burr 43, Ross 39",Burr +4,2015-10-29,2015.0
785,Wisconsin Senate - Johnson vs. Feingold,WPR/St. Norbert,"Feingold 51, Johnson 40",Feingold +11,2015-10-22,2015.0
786,New Hampshire Senate - Ayotte vs. Hassan,PPP (D),"Ayotte 43, Hassan 44",Hassan +1,2015-10-21,2015.0
787,Connecticut Senate - Kudlow vs. Blumenthal,Quinnipiac,"Blumenthal 61, Kudlow 27",Blumenthal +34,2015-10-15,2015.0
788,Connecticut Senate - Wolf vs. Blumenthal,Quinnipiac,"Blumenthal 61, Wolf 26",Blumenthal +35,2015-10-15,2015.0
789,Pennsylvania Senate - Toomey vs. McGinty,PPP (D),"Toomey 43, McGinty 36",Toomey +7,2015-10-15,2015.0
790,Pennsylvania Senate - Toomey vs. Sestak,PPP (D),"Toomey 41, Sestak 38",Toomey +3,2015-10-15,2015.0
791,Pennsylvania Senate - Toomey vs. Fetterman,PPP (D),"Toomey 41, Fetterman 34",Toomey +7,2015-10-15,2015.0
792,New Hampshire Senate - Ayotte vs. Hassan,Gravis,"Ayotte 52, Hassan 42",Ayotte +10,2015-10-09,2015.0
793,California Senate - Open Primary,Field,"Harris 30, Sanchez 17, Chavez 9, Del Beccaro 6, Sundheim 3",Harris +13,2015-10-09,2015.0
794,Pennsylvania Senate - Toomey vs. Sestak,Quinnipiac,"Toomey 49, Sestak 34",Toomey +15,2015-10-08,2015.0
795,Pennsylvania Senate - Toomey vs. McGinty,Quinnipiac,"Toomey 51, McGinty 31",Toomey +20,2015-10-08,2015.0
796,Ohio Senate - Portman vs. Strickland,Quinnipiac,"Strickland 46, Portman 43",Strickland +3,2015-10-08,2015.0
797,Ohio Senate - Portman vs. Sittenfeld,Quinnipiac,"Portman 49, Sittenfeld 27",Portman +22,2015-10-08,2015.0
798,Florida Senate - Lopez-Cantera vs. Murphy,Quinnipiac,"Murphy 37, Lopez-Cantera 29",Murphy +8,2015-10-08,2015.0
799,Florida Senate - DeSantis vs. Murphy,Quinnipiac,"Murphy 37, DeSantis 30",Murphy +7,2015-10-08,2015.0
800,Florida Senate - Lopez-Cantera vs. Grayson,Quinnipiac,"Grayson 35, Lopez-Cantera 32",Grayson +3,2015-10-08,2015.0
801,Florida Senate - DeSantis vs. Grayson,Quinnipiac,"Grayson 37, DeSantis 31",Grayson +6,2015-10-08,2015.0
802,New Hampshire Senate - Ayotte vs. Hassan,WMUR/UNH,"Ayotte 45, Hassan 43",Ayotte +2,2015-10-05,2015.0
803,Wisconsin Senate - Johnson vs. Feingold,Marquette,"Feingold 50, Johnson 36",Feingold +14,2015-10-01,2015.0
804,North Carolina Senate - Burr vs. Shuler,PPP (D),"Burr 42, Shuler 37",Burr +5,2015-09-30,2015.0
805,North Carolina Senate - Burr vs. Rey,PPP (D),"Burr 46, Rey 34",Burr +12,2015-09-30,2015.0
806,Pennsylvania Senate - Toomey vs. Sestak,Harper (R),"Toomey 47, Sestak 37",Toomey +10,2015-09-21,2015.0
807,Pennsylvania Senate - Toomey vs. McGinty,Harper (R),"Toomey 48, McGinty 34",Toomey +14,2015-09-21,2015.0
808,Florida Senate - Democratic Primary,PPP (D),"Grayson 33, Murphy 27",Grayson +6,2015-09-15,2015.0
809,Florida Senate - Republican Primary,PPP (D),"Jolly 18, DeSantis 15, Lopez-Cantera 14",Jolly +3,2015-09-15,2015.0
810,Florida Senate - DeSantis vs. Grayson,PPP (D),"Grayson 36, DeSantis 37",DeSantis +1,2015-09-15,2015.0
811,Florida Senate - Jolly vs. Grayson,PPP (D),"Jolly 39, Grayson 36",Jolly +3,2015-09-15,2015.0
812,Florida Senate - Lopez-Cantera vs. Grayson,PPP (D),"Grayson 41, Lopez-Cantera 34",Grayson +7,2015-09-15,2015.0
813,Florida Senate - DeSantis vs. Murphy,PPP (D),"Murphy 40, DeSantis 35",Murphy +5,2015-09-15,2015.0
814,Florida Senate - Jolly vs. Murphy,PPP (D),"Murphy 40, Jolly 35",Murphy +5,2015-09-15,2015.0
815,Florida Senate - Lopez-Cantera vs. Murphy,PPP (D),"Murphy 41, Lopez-Cantera 35",Murphy +6,2015-09-15,2015.0
816,New Hampshire Senate - Ayotte vs. Hassan,NBC/Marist,"Ayotte 48, Hassan 45",Ayotte +3,2015-09-06,2015.0
817,Pennsylvania Senate - Toomey vs. Sestak,Franklin & Marshall,"Toomey 41, Sestak 29",Toomey +12,2015-08-27,2015.0
818,Pennsylvania Senate - Toomey vs. McGinty,Franklin & Marshall,"Toomey 35, McGinty 28",Toomey +7,2015-08-27,2015.0
819,New Hampshire Senate - Ayotte vs. Hassan,PPP (D),"Ayotte 44, Hassan 43",Ayotte +1,2015-08-26,2015.0
820,New Hampshire Senate - Ayotte vs. Pappas,PPP (D),"Ayotte 45, Pappas 31",Ayotte +14,2015-08-26,2015.0
821,Ohio Senate - Portman vs. Strickland,Quinnipiac,"Strickland 44, Portman 41",Strickland +3,2015-08-25,2015.0
822,Ohio Senate - Portman vs. Sittenfeld,Quinnipiac,"Portman 46, Sittenfeld 25",Portman +21,2015-08-25,2015.0
823,Pennsylvania Senate - Toomey vs. Sestak,Quinnipiac,"Toomey 48, Sestak 33",Toomey +15,2015-08-25,2015.0
824,Pennsylvania Senate - Toomey vs. McGinty,Quinnipiac,"Toomey 48, McGinty 32",Toomey +16,2015-08-25,2015.0
825,Wisconsin Senate - Johnson vs. Feingold,Marquette,"Feingold 47, Johnson 42",Feingold +5,2015-08-21,2015.0
826,Missouri Senate - Blunt vs. Kander,PPP (D),"Blunt 40, Kander 35",Blunt +5,2015-08-11,2015.0
827,Illinois Senate - Kirk vs. Duckworth,PPP (D),"Duckworth 42, Kirk 36",Duckworth +6,2015-07-29,2015.0
828,New Hampshire Senate - Ayotte vs. Hassan,NBC News/Marist,"Ayotte 50, Hassan 42",Ayotte +8,2015-07-26,2015.0
829,New Hampshire Senate - Ayotte vs. Hassan,WMUR/UNH,"Ayotte 47, Hassan 41",Ayotte +6,2015-07-23,2015.0
830,North Carolina Senate - Burr vs. Blue,PPP (D),"Burr 45, Blue 35",Burr +10,2015-07-09,2015.0
831,North Carolina Senate - Burr vs. Martin,PPP (D),"Burr 47, Martin 33",Burr +14,2015-07-09,2015.0
832,North Carolina Senate - Burr vs. McIntyre,PPP (D),"Burr 44, McIntyre 35",Burr +9,2015-07-09,2015.0
833,North Carolina Senate - Burr vs. Miller,PPP (D),"Burr 46, Miller 36",Burr +10,2015-07-09,2015.0
834,North Carolina Senate - Burr vs. Shuler,PPP (D),"Burr 44, Shuler 36",Burr +8,2015-07-09,2015.0
835,North Carolina Senate - Burr vs. Wood,PPP (D),"Burr 45, Wood 34",Burr +11,2015-07-09,2015.0
836,Arkansas Senate - Boozman vs. Beebe,Talk Business Poll*,"Beebe 45, Boozman 37",Beebe +8,2015-06-23,2015.0
837,Ohio Senate - Portman vs. Strickland,Quinnipiac,"Portman 40, Strickland 46",Strickland +6,2015-06-22,2015.0
838,Ohio Senate - Portman vs. Sittenfeld,Quinnipiac,"Portman 49, Sittenfeld 24",Portman +25,2015-06-22,2015.0
839,Pennsylvania Senate - Toomey vs. Sestak,Quinnipiac,"Toomey 47, Sestak 36",Toomey +11,2015-06-22,2015.0
840,Pennsylvania Senate - Toomey vs. Pawlowski,Quinnipiac,"Toomey 52, Pawlowski 28",Toomey +24,2015-06-22,2015.0
841,Florida Senate - Lopez-Cantera vs. Murphy,Quinnipiac,"Murphy 40, Lopez-Cantera 28",Murphy +12,2015-06-22,2015.0
842,Florida Senate - Lopez-Cantera vs. Grayson,Quinnipiac,"Grayson 37, Lopez-Cantera 31",Grayson +6,2015-06-22,2015.0
843,Florida Senate - DeSantis vs. Murphy,Quinnipiac,"Murphy 39, DeSantis 31",Murphy +8,2015-06-22,2015.0
844,Florida Senate - DeSantis vs. Grayson,Quinnipiac,"Grayson 38, DeSantis 32",Grayson +6,2015-06-22,2015.0
845,Ohio Senate - Portman vs. Strickland,PPP (D),"Portman 43, Strickland 41",Portman +2,2015-06-09,2015.0
846,Ohio Senate - Portman vs. Sittenfeld,PPP (D),"Portman 46, Sittenfeld 28",Portman +18,2015-06-09,2015.0
847,North Carolina Senate - Burr vs. Hagan,PPP (D),"Burr 49, Hagan 40",Burr +9,2015-06-03,2015.0
848,North Carolina Senate - Burr vs. Blue,PPP (D),"Burr 48, Blue 34",Burr +14,2015-06-03,2015.0
849,North Carolina Senate - Burr vs. Jackson,PPP (D),"Burr 48, Jackson 30",Burr +18,2015-06-03,2015.0
850,North Carolina Senate - Burr vs. Martin,PPP (D),"Burr 46, Martin 31",Burr +15,2015-06-03,2015.0
851,North Carolina Senate - Burr vs. McIntyre,PPP (D),"Burr 43, McIntyre 34",Burr +9,2015-06-03,2015.0
852,New Hampshire Senate - Ayotte vs. Hassan,WMUR/UNH,"Ayotte 45, Hassan 43",Ayotte +2,2015-05-27,2015.0
853,Pennsylvania Senate - Toomey vs. Sestak,PPP (D),"Toomey 42, Sestak 38",Toomey +4,2015-05-27,2015.0
854,Pennsylvania Senate - Toomey vs. Pawlowski,PPP (D),"Toomey 44, Pawlowski 34",Toomey +10,2015-05-27,2015.0
855,Pennsylvania Senate - Toomey vs. Carney,PPP (D),"Toomey 44, Carney 35",Toomey +9,2015-05-27,2015.0
856,Pennsylvania Senate - Toomey vs. Hughes,PPP (D),"Toomey 44, Hughes 35",Toomey +9,2015-05-27,2015.0
857,Pennsylvania Senate - Toomey vs. Williams,PPP (D),"Toomey 44, Williams 33",Toomey +11,2015-05-27,2015.0
858,California Senate Primary,Field,"Harris 19, Sanchez 8, Chavez 6, Del Beccaro 5, Becerra 3, Sundheim 1",Harris +11,2015-05-20,2015.0
859,Pennsylvania Senate - Toomey vs. Pawlowski,Harper (R),"Toomey 54, Pawlowski 30",Toomey +24,2015-05-12,2015.0
860,Pennsylvania Senate - Toomey vs. Sestak,Harper (R),"Toomey 53, Sestak 32",Toomey +21,2015-05-12,2015.0
861,Pennsylvania Senate - Toomey vs. Shapiro,Harper (R),"Toomey 55, Shapiro 27",Toomey +28,2015-05-12,2015.0
862,New Hampshire Senate - Ayotte vs. Hassan,Dartmouth,"Ayotte 38, Hassan 33",Ayotte +5,2015-05-06,2015.0
863,New Hampshire Senate - Ayotte vs. Shea-Porter,Dartmouth,"Ayotte 45, Shea-Porter 25",Ayotte +20,2015-05-06,2015.0
864,Arizona Senate - McCain vs. Carmona,PPP (D),"McCain 40, Carmona 34",McCain +6,2015-05-05,2015.0
865,Arizona Senate - Schweikert vs. Carmona,PPP (D),"Schweikert 39, Carmona 39",Tie,2015-05-05,2015.0
866,Arizona Senate - Salmon vs. Carmona,PPP (D),"Salmon 43, Carmona 35",Salmon +8,2015-05-05,2015.0
867,Arizona Senate - Jones vs. Carmona,PPP (D),"Carmona 42, Jones 36",Carmona +6,2015-05-05,2015.0
868,Arizona Senate - Ward vs. Carmona,PPP (D),"Carmona 39, Ward 36",Carmona +3,2015-05-05,2015.0
869,Arizona Senate - McCain vs. DuVal,PPP (D),"McCain 40, DuVal 36",McCain +4,2015-05-05,2015.0
870,Arizona Senate - McCain vs. Kirkpatrick,PPP (D),"McCain 42, Kirkpatrick 36",McCain +6,2015-05-05,2015.0
871,Arizona Senate - McCain vs. Sinema,PPP (D),"McCain 42, Sinema 36",McCain +6,2015-05-05,2015.0
872,North Carolina Senate - Burr vs. Hagan,Elon University,"Burr 44, Hagan 43",Burr +1,2015-04-28,2015.0
873,Florida Senate - Republican Primary,Mason-Dixon,"McCollum 20, Jolly 8, Buchanan 7, Lopez-Cantera 4, DeSantis 4, Lemieux 3, Gaetz 1",McCollum +12,2015-04-21,2015.0
874,Florida Senate - Democratic Primary,Mason-Dixon,"Murphy 23, Grayson 14",Murphy +9,2015-04-21,2015.0
875,Wisconsin Senate - Johnson vs. Feingold,Marquette University,"Feingold 54, Johnson 38",Feingold +16,2015-04-17,2015.0
876,New Hampshire Senate - Ayotte vs. Hassan,PPP (D),"Ayotte 45, Hassan 46",Hassan +1,2015-04-17,2015.0
877,New Hampshire Senate - Ayotte vs. Kuster,PPP (D),"Ayotte 49, Kuster 38",Ayotte +11,2015-04-17,2015.0
878,Colorado Senate - Coffman vs. Bennet,Quinnipiac,"Coffman 43, Bennet 40",Coffman +3,2015-04-14,2015.0
879,Utah Senate - Lee vs. Matheson,UtahPolicy/Dan Jones,"Lee 48, Matheson 42",Lee +6,2015-04-10,2015.0
880,North Carolina Senate - Burr vs. Blue,PPP (D),"Burr 47, Blue 36",Burr +11,2015-04-08,2015.0
881,North Carolina Senate - Burr vs. Cowell,PPP (D),"Burr 46, Cowell 35",Burr +11,2015-04-08,2015.0
882,North Carolina Senate - Burr vs. Hagan,PPP (D),"Burr 50, Hagan 38",Burr +12,2015-04-08,2015.0
883,North Carolina Senate - Burr vs. Jackson,PPP (D),"Burr 46, Jackson 30",Burr +16,2015-04-08,2015.0
884,North Carolina Senate - Burr vs. Martin,PPP (D),"Burr 46, Martin 32",Burr +14,2015-04-08,2015.0
885,North Carolina Senate - Burr vs. Miller,PPP (D),"Burr 45, Miller 34",Burr +11,2015-04-08,2015.0
886,Pennsylvania Senate - Toomey vs. Sestak,Quinnipiac,"Toomey 48, Sestak 35",Toomey +13,2015-04-06,2015.0
887,Ohio Senate - Portman vs. Strickland,Quinnipiac,"Strickland 48, Portman 39",Strickland +9,2015-04-06,2015.0
888,Ohio Senate - Portman vs. Sittenfeld,Quinnipiac,"Portman 47, Sittenfeld 24",Portman +23,2015-04-06,2015.0
889,Florida Senate - Atwater vs. Murphy,Quinnipiac,"Atwater 38, Murphy 34",Atwater +4,2015-04-06,2015.0
890,Florida Senate - Lopez-Cantera vs. Murphy,Quinnipiac,"Murphy 35, Lopez-Cantera 31",Murphy +4,2015-04-06,2015.0
891,Florida Senate - Atwater vs. Grayson,Quinnipiac,"Atwater 42, Grayson 32",Atwater +10,2015-04-06,2015.0
892,Florida Senate - Lopez-Cantera vs. Grayson,Quinnipiac,"Lopez-Cantera 33, Grayson 32",Lopez-Cantera +1,2015-04-06,2015.0
893,Pennsylvania Senate - Toomey vs. Sestak,Franklin & Marshall,"Toomey 34, Sestak 29",Toomey +5,2015-03-26,2015.0
894,Florida Senate - Rubio vs. Murphy,PPP (D),"Rubio 48, Murphy 41",Rubio +7,2015-03-25,2015.0
895,Florida Senate - Rubio vs. Grayson,PPP (D),"Rubio 49, Grayson 40",Rubio +9,2015-03-25,2015.0
896,Florida Senate - Bondi vs. Murphy,PPP (D),"Bondi 45, Murphy 41",Bondi +4,2015-03-25,2015.0
897,Florida Senate - Bondi vs. Grayson,PPP (D),"Bondi 45, Grayson 42",Bondi +3,2015-03-25,2015.0
898,Florida Senate - Atwater vs. Murphy,PPP (D),"Atwater 41, Murphy 39",Atwater +2,2015-03-25,2015.0
899,Florida Senate - Atwater vs. Grayson,PPP (D),"Atwater 41, Grayson 40",Atwater +1,2015-03-25,2015.0
900,Florida Senate - Lopez-Cantera vs. Murphy,PPP (D),"Murphy 41, Lopez-Cantera 34",Murphy +7,2015-03-25,2015.0
901,Florida Senate - Lopez-Cantera vs. Grayson,PPP (D),"Lopez-Cantera 36, Grayson 40",Grayson +4,2015-03-25,2015.0
902,Wisconsin Senate - Johnson vs. Feingold,PPP (D),"Feingold 50, Johnson 41",Feingold +9,2015-03-11,2015.0
903,Wisconsin Senate - Johnson vs. Kind,PPP (D),"Johnson 43, Kind 37",Johnson +6,2015-03-11,2015.0
904,Wisconsin Senate - Johnson vs. Moore,PPP (D),"Johnson 45, Moore 37",Johnson +8,2015-03-11,2015.0
905,Wisconsin Senate - Johnson vs. Pocan,PPP (D),"Johnson 43, Pocan 36",Johnson +7,2015-03-11,2015.0
906,Florida Senate - Rubio vs. Wasserman Schultz,Mason-Dixon,"Rubio 53, Wasserman Schultz 36",Rubio +17,2015-03-10,2015.0
907,Florida Senate - Rubio vs. Murphy,Mason-Dixon,"Rubio 50, Murphy 38",Rubio +12,2015-03-10,2015.0
908,Florida Senate - Atwater vs. Wasserman Schultz,Mason-Dixon,"Atwater 45, Wasserman Schultz 35",Atwater +10,2015-03-10,2015.0
909,Florida Senate - Atwater vs. Murphy,Mason-Dixon,"Atwater 46, Murphy 32",Atwater +14,2015-03-10,2015.0
910,North Carolina Senate - Burr vs. Cowell,PPP (D),"Burr 44, Cowell 38",Burr +6,2015-03-03,2015.0
911,North Carolina Senate - Burr vs. Hagan,PPP (D),"Burr 50, Hagan 43",Burr +7,2015-03-03,2015.0
912,North Carolina Senate - Burr vs. Joines,PPP (D),"Burr 45, Joines 33",Burr +12,2015-03-03,2015.0
913,California Senate Primary,LA Times/USC,"Harris 28, Villaraigosa 19, Swearengin 9, Chavez 6, Del Beccaro 6, Schiff 5",Harris +9,2015-02-27,2015.0
914,New Hampshire Senate - Ayotte vs. Hassan,NBC News/Marist,"Hassan 48, Ayotte 44",Hassan +4,2015-02-15,2015.0
915,Pennsylvania Senate - Toomey vs. Sestak,Quinnipiac,"Toomey 45, Sestak 35",Toomey +10,2015-02-10,2015.0
916,North Carolina Senate - Burr vs. Cowell,PPP (D),"Burr 45, Cowell 38",Burr +7,2015-02-03,2015.0
