,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year,score
1281,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 54",-14,2018-04-09,2018,7.0
1282,Direction of Country,Reuters/Ipsos,"Right Direction 29, Wrong Track 61",-32,2018-04-11,2018,10.0
1283,Direction of Country,Economist/YouGov,"Right Direction 35, Wrong Track 56",-21,2018-04-11,2018,9.0
1284,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 31, Wrong Track 62",-31,2018-04-15,2018,11.0
1285,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 54",-14,2018-04-16,2018,7.0
1286,Direction of Country,NPR/PBS/Marist,"Right Direction 37, Wrong Track 57",-20,2018-04-18,2018,12.0
1287,Direction of Country,Reuters/Ipsos,"Right Direction 33, Wrong Track 59",-26,2018-04-18,2018,10.0
1288,Direction of Country,Economist/YouGov,"Right Direction 34, Wrong Track 56",-22,2018-04-18,2018,9.0
1289,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 54",-14,2018-04-23,2018,7.0
1290,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 56",-25,2018-04-25,2018,10.0
1291,Direction of Country,Economist/YouGov,"Right Direction 36, Wrong Track 54",-18,2018-04-25,2018,9.0
1292,Direction of Country,Harvard-Harris,"Right Direction 35, Wrong Track 53",-18,2018-04-26,2018,0.0
1293,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 53",-12,2018-04-30,2018,7.0
1294,Direction of Country,Monmouth,"Right Direction 35, Wrong Track 57",-22,2018-05-01,2018,13.0
1295,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 51",-13,2018-05-02,2018,9.0
1296,Direction of Country,Reuters/Ipsos,"Right Direction 41, Wrong Track 50",-9,2018-05-05,2018,10.0
1297,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 52",-10,2018-05-07,2018,7.0
1298,Direction of Country,IBD/TIPP,"Right Direction 46, Wrong Track 53",-7,2018-05-08,2018,11.0
1299,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 51",-13,2018-05-09,2018,9.0
1300,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 52",-15,2018-05-09,2018,10.0
1301,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 53",-12,2018-05-14,2018,7.0
1302,Direction of Country,Economist/YouGov,"Right Direction 42, Wrong Track 48",-6,2018-05-16,2018,9.0
1303,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 54",-17,2018-05-16,2018,10.0
1304,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 52",-10,2018-05-21,2018,7.0
1305,Direction of Country,Economist/YouGov,"Right Direction 37, Wrong Track 53",-16,2018-05-23,2018,9.0
1306,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 53",-16,2018-05-23,2018,10.0
1307,Direction of Country,Harvard-Harris,"Right Direction 36, Wrong Track 55",-19,2018-05-24,2018,0.0
1308,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 53",-11,2018-05-28,2018,7.0
1309,Direction of Country,Economist/YouGov,"Right Direction 37, Wrong Track 54",-17,2018-05-30,2018,9.0
1310,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 55",-18,2018-05-31,2018,10.0
1311,Direction of Country,Rasmussen Reports,"Right Direction 39, Wrong Track 54",-15,2018-06-04,2018,7.0
1312,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 54",-16,2018-06-06,2018,9.0
1313,Direction of Country,IBD/TIPP,"Right Direction 47, Wrong Track 52",-5,2018-06-06,2018,11.0
1314,Direction of Country,Reuters/Ipsos,"Right Direction 33, Wrong Track 56",-23,2018-06-06,2018,10.0
1315,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 36, Wrong Track 55",-19,2018-06-07,2018,11.0
1316,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 51",-8,2018-06-11,2018,7.0
1317,Direction of Country,Economist/YouGov,"Right Direction 39, Wrong Track 53",-14,2018-06-13,2018,9.0
1318,Direction of Country,Reuters/Ipsos,"Right Direction 36, Wrong Track 52",-16,2018-06-13,2018,10.0
1319,Direction of Country,Monmouth,"Right Direction 39, Wrong Track 54",-15,2018-06-18,2018,13.0
1320,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 51",-8,2018-06-18,2018,7.0
1321,Direction of Country,Economist/YouGov,"Right Direction 39, Wrong Track 51",-12,2018-06-20,2018,9.0
1322,Direction of Country,Reuters/Ipsos,"Right Direction 39, Wrong Track 52",-13,2018-06-20,2018,10.0
1323,Direction of Country,USA Today/Suffolk,"Right Direction 40, Wrong Track 49",-9,2018-06-21,2018,10.0
1324,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 50",-8,2018-06-25,2018,7.0
1325,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 54",-17,2018-06-27,2018,10.0
1326,Direction of Country,Economist/YouGov,"Right Direction 37, Wrong Track 53",-16,2018-06-27,2018,9.0
1327,Direction of Country,Harvard-Harris,"Right Direction 39, Wrong Track 52",-13,2018-06-27,2018,0.0
1328,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 53",-12,2018-07-02,2018,7.0
1329,Direction of Country,IBD/TIPP,"Right Direction 45, Wrong Track 54",-9,2018-07-02,2018,11.0
1330,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 53",-16,2018-07-04,2018,10.0
1331,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 54",-16,2018-07-05,2018,9.0
1332,Direction of Country,Rasmussen Reports,"Right Direction 39, Wrong Track 55",-16,2018-07-09,2018,7.0
1333,Direction of Country,Reuters/Ipsos,"Right Direction 33, Wrong Track 58",-25,2018-07-11,2018,10.0
1334,Direction of Country,Economist/YouGov,"Right Direction 37, Wrong Track 53",-16,2018-07-11,2018,9.0
1335,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 54",-12,2018-07-16,2018,7.0
1336,Direction of Country,Economist/YouGov,"Right Direction 39, Wrong Track 53",-14,2018-07-18,2018,9.0
1337,Direction of Country,Reuters/Ipsos,"Right Direction 35, Wrong Track 56",-21,2018-07-18,2018,10.0
1338,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 54",-13,2018-07-23,2018,7.0
1339,Direction of Country,Reuters/Ipsos,"Right Direction 36, Wrong Track 56",-20,2018-07-25,2018,10.0
1340,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 53",-15,2018-07-25,2018,9.0
1341,Direction of Country,Harvard-Harris,"Right Direction 39, Wrong Track 52",-13,2018-07-26,2018,0.0
1342,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 53",-12,2018-07-30,2018,7.0
1343,Direction of Country,Economist/YouGov,"Right Direction 40, Wrong Track 52",-12,2018-08-01,2018,9.0
1344,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 54",-17,2018-08-01,2018,10.0
1345,Direction of Country,Rasmussen Reports,"Right Direction 44, Wrong Track 51",-7,2018-08-06,2018,7.0
1346,Direction of Country,Economist/YouGov,"Right Direction 41, Wrong Track 52",-11,2018-08-08,2018,9.0
1347,Direction of Country,IBD/TIPP,"Right Direction 50, Wrong Track 48",-2,2018-08-08,2018,11.0
1348,Direction of Country,Reuters/Ipsos,"Right Direction 36, Wrong Track 54",-18,2018-08-09,2018,10.0
1349,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 52",-9,2018-08-13,2018,7.0
1350,Direction of Country,Economist/YouGov,"Right Direction 40, Wrong Track 52",-12,2018-08-15,2018,9.0
1351,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 54",-17,2018-08-16,2018,10.0
1352,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 52",-9,2018-08-20,2018,7.0
1353,Direction of Country,Monmouth,"Right Direction 36, Wrong Track 55",-19,2018-08-20,2018,13.0
1354,Direction of Country,Economist/YouGov,"Right Direction 40, Wrong Track 50",-10,2018-08-22,2018,9.0
1355,Direction of Country,Reuters/Ipsos,"Right Direction 36, Wrong Track 55",-19,2018-08-23,2018,10.0
1356,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 53",-12,2018-08-27,2018,7.0
1357,Direction of Country,Harvard-Harris,"Right Direction 39, Wrong Track 52",-13,2018-08-28,2018,0.0
1358,Direction of Country,Reuters/Ipsos,"Right Direction 34, Wrong Track 58",-24,2018-08-29,2018,10.0
1359,Direction of Country,USA Today/Suffolk,"Right Direction 34, Wrong Track 55",-21,2018-08-29,2018,10.0
1360,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 52",-14,2018-08-29,2018,9.0
1361,Direction of Country,IBD/TIPP,"Right Direction 47, Wrong Track 53",-6,2018-09-01,2018,11.0
1362,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 52",-9,2018-09-03,2018,7.0
1363,Direction of Country,Economist/YouGov,"Right Direction 39, Wrong Track 54",-15,2018-09-05,2018,9.0
1364,Direction of Country,Reuters/Ipsos,"Right Direction 34, Wrong Track 55",-21,2018-09-05,2018,10.0
1365,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 53",-11,2018-09-10,2018,7.0
1366,Direction of Country,Reuters/Ipsos,"Right Direction 39, Wrong Track 57",-18,2018-09-12,2018,10.0
1367,Direction of Country,Economist/YouGov,"Right Direction 40, Wrong Track 53",-13,2018-09-12,2018,9.0
1368,Direction of Country,Rasmussen Reports,"Right Direction 44, Wrong Track 51",-7,2018-09-17,2018,7.0
1369,Direction of Country,Reuters/Ipsos,"Right Direction 41, Wrong Track 53",-12,2018-09-19,2018,10.0
1370,Direction of Country,Economist/YouGov,"Right Direction 42, Wrong Track 50",-8,2018-09-19,2018,9.0
1371,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 52",-10,2018-09-24,2018,7.0
1372,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 53",-15,2018-09-26,2018,9.0
1373,Direction of Country,Reuters/Ipsos,"Right Direction 40, Wrong Track 54",-14,2018-09-26,2018,10.0
1374,Direction of Country,Harvard-Harris,"Right Direction 38, Wrong Track 53",-15,2018-09-30,2018,0.0
1375,Direction of Country,Harvard-Harris,"Right Direction 38, Wrong Track 55",-17,2018-10-01,2018,0.0
1376,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 54",-14,2018-10-01,2018,7.0
1377,Direction of Country,Reuters/Ipsos,"Right Direction 39, Wrong Track 55",-16,2018-10-03,2018,10.0
1378,Direction of Country,Economist/YouGov,"Right Direction 36, Wrong Track 57",-21,2018-10-03,2018,9.0
1379,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 52",-9,2018-10-08,2018,7.0
1380,Direction of Country,Reuters/Ipsos,"Right Direction 37, Wrong Track 58",-21,2018-10-10,2018,10.0
1381,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 54",-16,2018-10-10,2018,9.0
1382,Direction of Country,IBD/TIPP,"Right Direction 45, Wrong Track 53",-8,2018-10-11,2018,11.0
1383,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 51",-8,2018-10-15,2018,7.0
1384,Direction of Country,Reuters/Ipsos,"Right Direction 38, Wrong Track 55",-17,2018-10-17,2018,10.0
1385,Direction of Country,Economist/YouGov,"Right Direction 40, Wrong Track 53",-13,2018-10-17,2018,9.0
1386,Direction of Country,CBS News,"Right Direction 37, Wrong Track 58",-21,2018-10-19,2018,11.0
1387,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 51",-8,2018-10-22,2018,7.0
1388,Direction of Country,Economist/YouGov,"Right Direction 40, Wrong Track 52",-12,2018-10-24,2018,9.0
1389,Direction of Country,Reuters/Ipsos,"Right Direction 43, Wrong Track 52",-9,2018-10-25,2018,10.0
1390,Direction of Country,USA Today/Suffolk,"Right Direction 36, Wrong Track 55",-19,2018-10-25,2018,10.0
1391,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 53",-10,2018-10-29,2018,7.0
1392,Direction of Country,Reuters/Ipsos,"Right Direction 39, Wrong Track 54",-15,2018-10-31,2018,10.0
1393,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 55",-17,2018-10-31,2018,9.0
1394,Direction of Country,Harvard-Harris,"Right Direction 39, Wrong Track 53",-14,2018-11-01,2018,0.0
1395,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 38, Wrong Track 54",-16,2018-11-04,2018,11.0
1396,Direction of Country,IBD/TIPP,"Right Direction 46, Wrong Track 52",-6,2018-11-04,2018,11.0
1397,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 53",-10,2018-11-05,2018,7.0
